phi,x,y
0.0,0,0
0.0,0,1
0.0,0,2
0.0,0,3
0.0,0,4
0.0,0,5
0.0,0,6
0.0,0,7
0.0,0,8
0.0,0,9
0.0,0,10
0.0,0,11
0.0,0,12
0.0,0,13
0.0,0,14
0.0,0,15
0.0,0,16
0.0,0,17
0.0,0,18
0.0,0,19
0.0,0,20
0.0,0,21
0.0,0,22
0.0,0,23
0.0,0,24
0.0,0,25
0.0,0,26
0.0,0,27
0.0,0,28
0.0,0,29
0.0,0,30
0.0,0,31
0.0,0,32
0.0,0,33
0.0,0,34
0.0,0,35
0.0,0,36
0.0,0,37
0.0,0,38
0.0,0,39
0.0,0,40
0.0,0,41
0.0,0,42
0.0,0,43
0.0,0,44
0.0,0,45
0.0,0,46
0.0,0,47
0.0,0,48
0.0,0,49
0.0,0,50
0.0,0,51
0.0,0,52
0.0,0,53
0.0,0,54
0.0,0,55
0.0,0,56
0.0,0,57
0.0,0,58
0.0,0,59
0.0,0,60
0.0,0,61
0.0,0,62
0.0,0,63
0.0,0,64
0.0,0,65
0.0,0,66
0.0,0,67
0.0,0,68
0.0,0,69
0.0,0,70
0.0,0,71
0.0,0,72
0.0,0,73
0.0,0,74
0.0,0,75
0.0,0,76
0.0,0,77
0.0,0,78
0.0,0,79
0.0,0,80
0.0,0,81
0.0,0,82
0.0,0,83
0.0,0,84
0.0,0,85
0.0,0,86
0.0,0,87
0.0,0,88
0.0,0,89
0.0,0,90
0.0,0,91
0.0,0,92
0.0,0,93
0.0,0,94
0.0,0,95
0.0,0,96
0.0,0,97
0.0,0,98
0.0,0,99
0.0,1,0
1.3021203043903849e-05,1,1
2.6039087569847575e-05,1,2
3.9018815494141404e-05,1,3
5.198856716193134e-05,1,4
6.488207879322861e-05,1,5
7.775889364893306e-05,1,6
9.052152977941928e-05,1,7
0.00010326064183630192,1,8
0.0001158478498235444,1,9
0.00012840455278948526,1,10
0.0001407719043028784,1,11
0.00015310156600481606,1,12
0.00016520476707247155,1,13
0.00017726283644996783,1,14
0.00018905773049902183,1,15
0.00020079973879858786,1,16
0.00021224230535784154,1,17
0.0002236238653461275,1,18
0.0002346702194618713,1,19
0.00024564702903255505,1,20
0.00025625342914739147,1,21
0.0002667812884956183,1,22
0.00027690416338256693,1,23
0.0002869390177369421,1,24
0.0002965350257852519,1,25
0.00030603304817859787,1,26
0.00031505918448994553,1,27
0.00032397691475292935,1,28
0.0003323906826092973,1,29
0.0003406852391234154,1,30
0.0003484449018394213,1,31
0.00035607428098767676,1,32
0.00036313920737861765,1,33
0.00037006268155232385,1,34
0.0003763937927916858,1,35
0.00038257241093680983,1,36
0.0003881327283031765,1,37
0.00039352991339517204,1,38
0.00039828519564912446,1,39
0.0004028674217888705,1,40
0.0004067868686001193,1,41
0.00041052438786156616,1,42
0.00041358137335861106,1,43
0.0004164489508854613,1,44
0.00041862174102040524,1,45
0.00042059934827950177,1,46
0.00042187174942005215,1,47
0.0004229451620010757,1,48
0.00042330704777766777,1,49
0.0004234682971214114,1,50
0.00042291596703280756,1,51
0.00042216360536334396,1,52
0.00042069994172820287,1,53
0.0004190390953379135,1,54
0.0004166735032990018,1,55
0.00041411570902281843,1,56
0.00041086384480842767,1,57
0.000407426685019575,1,58
0.00040330999735658715,1,59
0.0003990165669339509,1,60
0.0003940616923836862,1,61
0.0003889399441843726,1,62
0.0003831780070689788,1,63
0.000377260028915084,1,64
0.00037072589949903783,1,65
0.00036404717530441334,1,66
0.0003567787363823816,1,67
0.00034937743776637984,1,68
0.00034141490122444176,1,69
0.0003333312455828094,1,70
0.00032471654887291485,1,71
0.00031599224753207504,1,72
0.0003067685474445412,1,73
0.000297446355210447,1,74
0.0002876576246407729,1,75
0.00027778099130083253,1,76
0.00026747171512134417,1,77
0.0002570845311921424,1,78
0.0002462994904735186,1,79
0.0002354459140389192,1,80
0.00022423004379703624,1,81
0.0002129543925102632,1,82
0.0002013526965663787,1,83
0.00018969938835241618,1,84
0.0001777568952577603,1,85
0.0001657704223663905,1,86
0.00015353216805488872,1,87
0.0001412570912873196,1,88
0.0001287681166189607,1,89
0.00011624906926296792,1,90
0.00010355442343999504,1,91
9.083611729398095e-05,1,92
7.798086092792497e-05,1,93
6.51080894883314e-05,1,94
5.2137293639196e-05,1,95
3.91549298906241e-05,1,96
2.6113669557612894e-05,1,97
1.3066657746507108e-05,1,98
0.0,1,99
0.0,2,0
2.6039088381184576e-05,2,1
5.204004365074789e-05,2,2
7.802774825789456e-05,2,3
0.00010390112690092806,2,4
0.00012974792118088357,2,5
0.00015540441511743692,2,6
0.00018102082221634516,2,7
0.00020637131344350575,2,8
0.0002316679558447736,2,9
0.00025662355884824387,2,10
0.0002815111942673783,2,11
0.00030598328318137333,2,12
0.00033037282491427627,2,13
0.000354273045049643,2,14
0.0003780755680536825,2,15
0.000401315834938719,2,16
0.000424442572892102,2,17
0.0004469350663625056,2,18
0.00046929740974195307,2,19
0.0004909545757691313,2,20
