x,y,r,E_x,E_y,E_z,E,phi
0,43,50.48762224545735,-0.00016154312342253057,-0.0,-0.0,0.00016154312342253057,0.0
0,44,50.35871324805669,-0.0001615991136981087,-0.0,-0.0,0.0001615991136981087,0.0
0,45,50.24937810560445,-0.00016147613017409679,-0.0,-0.0,0.00016147613017409679,0.0
0,46,50.15974481593781,-0.0001611754893730115,-0.0,-0.0,0.0001611754893730115,0.0
0,47,50.08991914547278,-0.00016069880539473118,-0.0,-0.0,0.00016069880539473118,0.0
0,48,50.039984012787215,-0.00016004799908380884,-0.0,-0.0,0.00016004799908380884,0.0
0,49,50.00999900019995,-0.00015922530450523297,-0.0,-0.0,0.00015922530450523297,0.0
0,50,50.0,-0.00015823327246591864,-0.0,-0.0,0.00015823327246591864,0.0
0,51,50.00999900019995,-0.0001570747708877717,-0.0,-0.0,0.0001570747708877717,0.0
0,52,50.039984012787215,-0.00015575298191492203,-0.0,-0.0,0.00015575298191492203,0.0
0,53,50.08991914547278,-0.00015427139571918392,-0.0,-0.0,0.00015427139571918392,0.0
0,54,50.15974481593781,-0.00015263380105087125,-0.0,-0.0,0.00015263380105087125,0.0
0,55,50.24937810560445,-0.00015084427266370923,-0.0,-0.0,0.00015084427266370923,0.0
0,56,50.35871324805669,-0.00014890715581909186,-0.0,-0.0,0.00014890715581909186,0.0
0,57,50.48762224545735,-0.0001468270481435612,-0.0,-0.0,0.0001468270481435612,0.0
0,58,50.635955604688654,-0.00014460877917172303,-0.0,-0.0,0.00014460877917172303,0.0
0,59,50.80354318352215,-0.00014225738795264678,-0.0,-0.0,0.00014225738795264678,0.0
0,60,50.99019513592785,-0.00013977809913016882,-0.0,-0.0,0.00013977809913016882,0.0
0,61,51.19570294468082,-0.00013717629792569434,-0.0,-0.0,0.00013717629792569434,0.0
0,62,51.419840528729765,-0.00013445750445617826,-0.0,-0.0,0.00013445750445617826,0.0
0,63,51.66236541235796,-0.0001316273478108817,-0.0,-0.0,0.0001316273478108817,0.0
0,64,51.92301994298868,-0.0001286915402894247,-0.0,-0.0,0.0001286915402894247,0.0
0,65,52.20153254455275,-0.0001256558521724062,-0.0,-0.0,0.0001256558521724062,0.0
0,66,52.49761899362675,-0.0001225260873564034,-0.0,-0.0,0.0001225260873564034,0.0
0,67,52.81098370604357,-0.00011930806013979107,-0.0,-0.0,0.00011930806013979107,0.0
0,68,53.14132102234569,-0.00011600757339660774,-0.0,-0.0,0.00011600757339660774,0.0
0,69,53.48831648126533,-0.0001126303983249024,-0.0,-0.0,0.0001126303983249024,0.0
0,70,53.85164807134504,-0.00010918225590549004,-0.0,-0.0,0.00010918225590549004,0.0
0,71,54.230987451824994,-0.00010566880015848188,-0.0,-0.0,0.00010566880015848188,0.0
0,72,54.62600113499065,-0.00010209560323980288,-0.0,-0.0,0.00010209560323980288,0.0
0,73,55.036351623268054,-9.8468142379164e-05,-0.0,-0.0,9.8468142379164e-05,0.0
0,74,55.46169849544819,-9.479178862536024e-05,-0.0,-0.0,9.479178862536024e-05,0.0
0,75,55.90169943749474,-9.107179733474167e-05,-0.0,-0.0,9.107179733474167e-05,0.0
0,76,56.356011214421486,-8.731330031446833e-05,-0.0,-0.0,8.731330031446833e-05,0.0
0,77,56.824290580701486,-8.352129951350978e-05,-0.0,-0.0,8.352129951350978e-05,0.0
0,78,57.30619512757761,-7.970066214111113e-05,-0.0,-0.0,7.970066214111113e-05,0.0
0,79,57.8013840664737,-7.585611708417554e-05,-0.0,-0.0,7.585611708417554e-05,0.0
0,80,58.309518948453004,-7.199225249112195e-05,-0.0,-0.0,7.199225249112195e-05,0.0
0,81,58.83026432033091,-6.811351438976905e-05,-0.0,-0.0,6.811351438976905e-05,0.0
0,82,59.36328831862332,-6.422420620999099e-05,-0.0,-0.0,6.422420620999099e-05,0.0
0,83,59.90826320300064,-6.032848908771346e-05,-0.0,-0.0,6.032848908771346e-05,0.0
0,84,60.4648658313239,-5.643038283465522e-05,-0.0,-0.0,5.643038283465522e-05,0.0
0,85,61.032778078668514,-5.253376746756475e-05,-0.0,-0.0,5.253376746756475e-05,0.0
0,86,61.61168720299745,-4.864238520102612e-05,-0.0,-0.0,4.864238520102612e-05,0.0
0,87,62.20128616033595,-4.475984281881243e-05,-0.0,-0.0,4.475984281881243e-05,0.0
0,88,62.80127387243033,-4.088961434986837e-05,-0.0,-0.0,4.088961434986837e-05,0.0
0,89,63.41135544995076,-3.703504398600996e-05,-0.0,-0.0,3.703504398600996e-05,0.0
0,90,64.03124237432849,-3.319934918909663e-05,-0.0,-0.0,3.319934918909663e-05,0.0
