phi,E,r
0.0,0.0,70.71067811865476
0.0,0.0003520155673395283,70.00714249274856
0.0,0.0007064609624123113,69.31089380465383
0.0,0.0010541359986614921,68.62215385719105
0.0,0.001409090244185371,67.94115100585212
0.0,0.0017505501768312105,67.26812023536856
0.0,0.0021041077620384467,66.60330322138685
0.0,0.0024375393346762237,65.94694837519019
0.0,0.00278783506015353,65.29931086925804
0.0,0.003111510079055479,64.66065264130884
0.0,0.0034567422655829134,64.03124237432849
0.0,0.003769039190874983,63.41135544995076
0.0,0.004107490578635653,62.80127387243033
0.0,0.0044069133209033275,62.20128616033595
0.0,0.004736969077451661,61.61168720299745
0.0,0.0050221624620911355,61.032778078668514
0.0,0.005342324830880578,60.4648658313239
0.0,0.0056120863138232405,59.90826320300064
0.0,0.005920985565205992,59.36328831862332
0.0,0.00617427291983559,58.83026432033091
0.0,0.006470674407915212,58.309518948453004
0.0,0.006706609248574875,57.8013840664737
0.0,0.006989416524360757,57.30619512757761
0.0,0.007207283680992659,56.824290580701486
0.0,0.007475537759039253,56.356011214421486
0.0,0.007674780664303763,55.90169943749474
0.0,0.007927655680538727,55.46169849544819
0.0,0.008107868069453163,55.036351623268054
0.0,0.008344663696612966,54.62600113499065
0.0,0.008505578043926251,54.230987451824994
0.0,0.0087257091428353,53.85164807134504
0.0,0.00886718237019016,53.48831648126533
0.0,0.00907016644567205,53.14132102234569
0.0,0.009192163515076431,52.81098370604357
0.0,0.009377606611144161,52.49761899362675
0.0,0.0094801826803689,52.20153254455275
0.0,0.009647764388224022,51.92301994298868
0.0,0.009731046235673302,51.66236541235796
0.0,0.009880504499008883,51.419840528729765
0.0,0.009944671929964973,51.19570294468082
0.0,0.010075788315635298,50.99019513592785
0.0,0.010121056239615659,50.80354318352215
0.0,0.010233642299912667,50.635955604688654
0.0,0.010260244122661485,50.48762224545735
0.0,0.010354129411570311,50.35871324805669
0.0,0.010362302318578638,50.24937810560445
0.0,0.010437324542821364,50.15974481593781
0.0,0.01042729716861684,50.08991914547278
0.0,0.010483294859870615,50.039984012787215
0.0,0.010455277743200325,50.00999900019995
0.0,0.010492085735303943,50.0
0.0,0.010446264858885066,50.00999900019995
0.0,0.010463712747142652,50.039984012787215
0.0,0.010400246355106222,50.08991914547278
0.0,0.010398160006917347,50.15974481593781
0.0,0.010317178785553672,50.24937810560445
0.0,0.010295384864414505,50.35871324805669
0.0,0.010196995463541112,50.48762224545735
0.0,0.010155328823066781,50.635955604688654
0.0,0.010039620587019913,50.80354318352215
0.0,0.009977934288924543,50.99019513592785
0.0,0.00984498895874262,51.19570294468082
0.0,0.009763166569989884,51.419840528729765
0.0,0.009613070613495105,51.66236541235796
0.0,0.009511040345286048,51.92301994298868
0.0,0.00934389947225143,52.20153254455275
0.0,0.009221649640357911,52.49761899362675
0.0,0.009037604969607657,52.81098370604357
0.0,0.008895200185808467,53.14132102234569
0.0,0.008694445454477662,53.48831648126533
0.0,0.008532042906853974,53.85164807134504
0.0,0.008314842053800581,54.230987451824994
0.0,0.008132707203455164,54.62600113499065
0.0,0.007899411623161798,55.036351623268054
0.0,0.007697932639741628,55.46169849544819
0.0,0.007448997393153103,55.90169943749474
0.0,0.007228697673298756,56.356011214421486
0.0,0.006964695959755542,56.824290580701486
0.0,0.006726244121695992,57.30619512757761
0.0,0.0064478793617954375,57.8013840664737
0.0,0.006192096184648821,58.309518948453004
0.0,0.005900211136373526,58.83026432033091
0.0,0.005628073011784765,59.36328831862332
0.0,0.005323655439117076,59.90826320300064
0.0,0.005036294021930767,60.4648658313239
0.0,0.004720478552808549,61.032778078668514
0.0,0.004419176431841903,61.61168720299745
0.0,0.004093242376154971,62.20128616033595
0.0,0.003779424730391006,62.80127387243033
0.0,0.003444789773512693,63.41135544995076
0.0,0.003120012127314716,64.03124237432849
0.0,0.0027782219646706303,64.66065264130884
0.0,0.002444154301860265,65.29931086925804
0.0,0.0020968684292677156,65.94694837519019
0.0,0.0017552760640943896,66.60330322138685
0.0,0.0014042500810583748,67.26812023536856
0.0,0.001056971808497369,67.94115100585212
0.0,0.000704036721547506,68.62215385719105
0.0,0.00035296087480968285,69.31089380465383
0.0,0.0,70.00714249274856
0.0,0.0003520155673395283,70.00714249274856
0.0003520155673395283,0.0004995437642323172,69.29646455628166
0.0007064609624123113,0.0007858508035193414,68.59300255857006
0.0010541359986614921,0.0011145900582895808,67.89698078707183
0.001409090244185371,0.0014449270647221703,67.20863039818622
0.0017505501768312105,0.0017906366892499798,66.52818951391959
0.0021041077620384467,0.0021220208725472893,65.85590330410783
0.0024375393346762237,0.0024697245974348264,65.19202405202648
0.00278783506015353,0.0027948850593056567,64.53681120105021
0.003111510079055479,0.0031401011892177345,63.89053137985315
0.0034567422655829134,0.0034558848063472973,63.25345840347388
0.003769039190874983,0.0037959946117526286,62.625873247404705
0.004107490578635653,0.004100286103554387,62.00806399170998
0.0044069133209033275,0.004433264752077815,61.40032573203501
0.004736969077451661,0.004724383536797703,60.802960454241045
0.0050221624620911355,0.005048499478096325,60.21627686929839
0.005342324830880578,0.005325033844130475,59.64059020499378
0.0056120863138232405,0.0056387581216651595,59.07622195096772
0.005920985565205992,0.005899509916581,58.52349955359813
0.00617427291983559,0.006201484547895714,57.982756057296896
0.006470674407915212,0.006445447314882354,57.4543296888929
0.006706609248574875,0.006734472206954068,56.938563381947034
0.006989416524360757,0.006960819648747316,56.43580423808985
0.007207283680992659,0.007235844823956601,55.94640292279746
0.007475537759039253,0.007443921492265983,55.47071299343465
0.007674780664303763,0.007704039774060071,55.00909015790027
0.007927655680538727,0.007893350918358154,54.56189146281496
0.008107868069453163,0.008137789257247171,54.12947441089743
0.008344663696612966,0.00830798873320003,53.71219600798314
0.008505578043926251,0.008536097617773197,53.31041174104736
0.0087257091428353,0.008686973633147046,52.92447448959697
0.00886718237019016,0.008898214626697706,52.55473337388365
0.00907016644567205,0.009029673541451783,52.20153254455275
0.009192163515076431,0.009223605293533638,51.86520991955976
0.009377606611144161,0.009335653928138414,51.54609587543949
0.0094801826803689,0.009511917177028886,51.24451190127583
0.009647764388224022,0.009604644213065883,50.96076922496363
0.009731046235673302,0.009762946379686329,50.695167422546305
0.009880504499008883,0.009836503500137152,50.44799302251776
0.009944671929964973,0.009976603503702252,50.21951811795888
0.010075788315635298,0.010031186936533059,50.00999900019995
0.010121056239615659,0.010152880851290817,49.8196748283246
0.010233642299912667,0.010188713960068521,49.64876634922564
0.010260244122661485,0.010291822090081528,49.49747468305833
0.010354129411570311,0.010309139607255227,49.36598018878993
0.010362302318578638,0.010393495489517127,49.25444142409901
0.010437324542821364,0.010392529918276173,49.16299421312742
0.01042729716861684,0.010457971680058986,49.09175083453431
0.010483294859870615,0.010438942305313727,49.040799340956916
0.010455277743200325,0.010485306705411954,49.01020301937138
0.010492085735303943,0.010448411558690762,49.0
0.010446264858885066,0.010475530939226142,49.01020301937138
0.010463712747142652,0.010420941960373725,49.040799340956916
0.010400246355106222,0.010428644229946101,49.09175083453431
0.010398160006917347,0.010356505763429327,49.16299421312742
0.010317178785553672,0.010344617426263355,49.25444142409901
0.010295384864414505,0.0102550480834379,49.36598018878993
0.010196995463541112,0.010223400224334293,49.49747468305833
0.010155328823066781,0.010116498036199576,49.64876634922564
0.010039620587019913,0.01006493506855967,49.8196748283246
0.009977934288924543,0.009940785747178346,50.00999900019995
0.00984498895874262,0.009869176632275834,50.21951811795888
0.009763166569989884,0.009727864654554226,50.44799302251776
0.009613070613495105,0.009636116206490611,50.695167422546305
0.009511040345286048,0.009477738333891894,50.96076922496363
0.00934389947225143,0.009365810139361231,51.24451190127583
0.009221649640357911,0.009190490895164738,51.54609587543949
0.009037604969607657,0.009058411304558688,51.86520991955976
0.008895200185808467,0.008866319851549256,52.20153254455275
0.008694445454477662,0.008714202443383478,52.55473337388365
0.008532042906853974,0.00850557024543596,52.92447448959697
0.008314842053800581,0.008333630135730392,53.31041174104736
0.008132707203455164,0.008108768753641396,53.71219600798314
0.007899411623161798,0.007917338122862664,54.12947441089743
0.007697932639741628,0.0076766564963723595,54.56189146281496
0.007448997393153103,0.007466198748012863,55.00909015790027
0.007228697673298756,0.007210219363932471,55.47071299343465
0.006964695959755542,0.006981341425143826,55.94640292279746
0.006726244121695992,0.0067107148858079,56.43580423808985
0.0064478793617954375,0.0064641773393149865,56.938563381947034
0.006192096184648821,0.006179695066862522,57.4543296888929
0.005900211136373526,0.005916420125457437,57.982756057296896
0.005628073011784765,0.0056190253590142885,58.52349955359813
0.005323655439117076,0.005340103306281183,59.07622195096772
0.005036294021930767,0.005030901405044614,59.64059020499378
0.004720478552808549,0.004737597414463542,60.21627686929839
0.004419176431841903,0.004417868411713457,60.802960454241045
0.004093242376154971,0.004111634733487677,61.40032573203501
0.003779424730391006,0.003782856051314863,62.00806399170998
0.003444789773512693,0.00346536303535542,62.625873247404705
0.003120012127314716,0.0031292651051267324,63.25345840347388
0.0027782219646706303,0.0028024921331087386,63.89053137985315
0.002444154301860265,0.0024612230462608973,64.53681120105021
0.0020968684292677156,0.002127761782129342,65.19202405202648
0.0017552760640943896,0.0017844845797091748,65.85590330410783
0.0014042500810583748,0.0014488191626280652,66.52818951391959
0.001056971808497369,0.001110765541768274,67.20863039818622
0.000704036721547506,0.0007879621475603497,67.89698078707183
0.00035296087480968285,0.00049783038613075,68.59300255857006
0.0,0.00035296087480968285,69.29646455628166
0.0,0.0007064621089562993,69.31089380465383
0.0007064621089562993,0.0007858528708806114,68.59300255857006
0.001406155242239064,0.000996378790219611,67.88225099390856
0.0021155508282814173,0.0012626089848772532,67.17886572427373
0.002804685915102743,0.0015694403896177587,66.48308055437865
0.0035131848113369077,0.001877854546239585,65.79513659838392
0.0041880704121230366,0.0022087425028621903,65.11528238439882
0.004891898525085655,0.0025243979817399145,64.4437739428721
0.0055489899171020885,0.002861358827432091,63.7808748764079
0.006244477424873089,0.0031737168128148138,63.12685640834652
0.006880422080100969,0.0035099570080951823,62.48199740725323
0.007564047666906812,0.003814255266967492,61.84658438426491
0.008175725760643217,0.004146080269268394,61.220911460055866
0.008844155627593235,0.004439452246159866,60.60528029800704
0.009428714396061978,0.004764323006591714,60.0
0.010078834994037039,0.005044726863501265,59.405386961116584
0.010633715983101977,0.005360660753124793,58.82176467941097
0.011262659658460803,0.00562651385709817,58.249463516842795
0.01178561816419261,0.0059318642273997095,57.688820407423826
0.01239078118079324,0.006181897334153615,57.14017850864661
0.012879897465680391,0.0064752606207006905,56.60388679233962
0.01345895015658878,0.0067084511448756365,56.08029957123981
0.01391263232124776,0.006988622151652326,55.569775957799216
0.014463521418686197,0.007204158378388305,55.072679252057455
0.014880500106241394,0.007470104781201362,54.589376255824725
0.01540144358695592,0.007667362389841271,54.120236510939236
0.01578075898409869,0.00791820676183512,53.665631459994955
0.016270234037872502,0.008096729846151467,53.225933528685054
0.016611215901742058,0.008331734203079175,52.80151512977634
0.017067940872506248,0.008491217408144361,52.392747589718944
0.017370182545665556,0.008709768149748904,52.0
0.017793093898029216,0.008850038547886461,51.62363799656123
0.018056421466011666,0.009051631022099391,51.264022471905186
0.018444646987166715,0.009172629329323341,50.92150822589606
0.018669084877219296,0.009356851923847519,50.59644256269407
0.019021914429269263,0.009458613165396196,50.28916384272063
0.01920764884012396,0.009625131184313549,50.0
0.01952450402763085,0.009707765186116886,49.72926703662542
0.01967184561612595,0.009856304949297923,49.47726750741192
0.01995224972759144,0.009919977166855373,49.24428900898052
0.020061596959360512,0.010050310848429785,49.03060268852505
0.02030514648199481,0.010095224097069803,48.83646178829912
0.020376950983817893,0.010207155832573766,48.662100242385755
0.02058328988375495,0.010233533481107105,48.507731342539614
0.020618025020779116,0.010326887242176667,48.373546489791295
0.020786822833764106,0.010334958392428864,48.25971404805462
0.020784956583916006,0.010409568066915025,48.16637831516918
0.02091589118387989,0.010399555176218824,48.093658625644196
0.020877864203646693,0.010455257210573445,48.041648597857254
0.02097060991832904,0.01042736653180781,48.010415536631214
0.020896819497635926,0.010463995399422877,48.0
0.020951041030472684,0.010418410520270784,48.010415536631214
0.020841831427152225,0.010435797180090956,48.041648597857254
0.02085718383006226,0.010372675844614862,48.093658625644196
0.02071284326174048,0.010370649252892682,48.16637831516918
0.020688977988942505,0.01029012354732278,48.25971404805462
0.020509742345181197,0.010268515184373035,48.373546489791295
0.02044631920643801,0.010170695066882172,48.507731342539614
0.020232382328270966,0.01012934634160931,48.662100242385755
0.02012908695261429,0.010014326393915886,48.83646178829912
0.019880617111486178,0.009953098692995665,49.03060268852505
0.019737183331389557,0.009820967871273248,49.24428900898052
0.019454345327272676,0.009739754929063663,49.47726750741192
0.019270581701709175,0.00959060899532979,49.72926703662542
0.018953563795178274,0.009489351178123938,50.0
0.018729383313408225,0.009323307405232161,50.28916384272063
0.018378428015383155,0.009202007434433512,50.59644256269407
0.018113879869054016,0.009019221104278979,50.92150822589606
0.017729317443371546,0.008877960694693883,51.264022471905186
0.01742461963120841,0.008678642858935217,51.62363799656123
0.01700690302865879,0.008517599730463812,52.0
0.016662474474370487,0.008302035687812187,52.392747589718944
0.01621221432146588,0.00812150043516607,52.80151512977634
0.015828705148983924,0.007890068416297146,53.225933528685054
0.015346703368090716,0.007690460813261679,53.665631459994955
0.01492502199416229,0.007443650481616392,54.120236510939236
0.014412302638857793,0.007225534990963642,54.589376255824725
0.013953638413720956,0.0069639656164234036,55.072679252057455
0.013411474366533456,0.006728066246382724,55.569775957799216
0.012917314618198497,0.006452504893276535,56.08029957123981
0.012347248916437119,0.006199720240786729,56.60388679233962
0.011819389429278127,0.005911101261452187,57.14017850864661
0.011223250154785628,0.005642521964231367,57.688820407423826
0.010663798332359599,0.005341971047905297,58.249463516842795
0.010043706216555611,0.005058904799647356,58.82176467941097
0.00945507643328313,0.0047477751840451134,59.405386961116584
0.00881344458155744,0.004451791267154043,60.0
0.00819834550792134,0.004131730369848377,60.60528029800704
0.007537870927407455,0.0038247531621822474,61.220911460055866
0.006899284907305772,0.0034978470097885403,61.84658438426491
0.006222931818257237,0.0031823789313197254,62.48199740725323
0.005564086673092571,0.0028515131333296724,63.12685640834652
0.004875061884717498,0.0025312410307843083,63.7808748764079
0.004199395804581855,0.002201158614430208,64.4437739428721
0.003501116729224681,0.0018829187026117385,65.11528238439882
0.002812237175361401,0.0015640594594586764,65.79513659838392
0.0021082933285299244,0.0012660023850729646,66.48308055437865
0.0014099311021713284,0.0009929644326606244,67.17886572427373
0.0007040401789640843,0.000787961866366183,67.88225099390856
0.0,0.0007040401789640843,68.59300255857006
0.0,0.001054145254262619,68.62215385719105
0.001054145254262619,0.0011145943933121238,67.89698078707183
0.0021155565488682865,0.0012626153496436627,67.17886572427373
0.0031567142432125535,0.0014878194724456768,66.46803743153546
0.004219639353064935,0.0017414684367295617,65.76473218982953
0.005242196104353738,0.0020335356224197893,65.06919393998976
0.00630092917975989,0.0023229036216940364,64.38167441127949
0.007299455161617456,0.002639351054700543,63.702433234531945
0.00834841112564768,0.002938259668808357,63.0317380372777
0.009317731180740692,0.0032628727701612143,62.369864518050704
0.010351515225410862,0.0035604834530924877,61.71709649683789
0.011286773522966803,0.0038857243108546577,61.07372593840988
0.012300243686604304,0.004176499081216337,60.440052945046304
0.013196960010551094,0.004498034932385636,59.81638571495272
0.014185281094283006,0.004778588613369745,59.20304046246274
0.015039397151323344,0.00509348904062564,58.60034129593445
0.015998084572311087,0.0053614786329152135,58.008620049092706
0.016805999072557892,0.0056675390696770585,57.42821606144492
0.01773095164134864,0.005921218359923141,56.859475903318
0.018489543312087953,0.006216674410835848,56.302753041036986
0.019377064345288856,0.006454694046947939,55.758407437802596
0.020083702474581338,0.006738087576483015,55.226805085936306
0.02093050909477433,0.006959395149047558,54.70831746635972
0.021583051648556072,0.0072295045276404395,54.20332093147061
0.022386272563205623,0.007433288302822401,53.71219600798314
0.02298305235962052,0.0076890872958922975,53.23532661682466
0.023740214832079932,0.007874739720091879,52.773099207835045
0.024280014672680223,0.008115369466141222,52.32590180780452
0.024989021784490018,0.008282459647938351,51.894122981316485
0.02547103981744159,0.008507206566400633,51.478150704935004
0.026130139456618868,0.00865545669129937,51.07837115648854
0.02655394636760201,0.008863732986059353,50.695167422546305
0.02716169364933843,0.008992996342307871,50.32891812864648
0.027527183529244683,0.00918432163248314,49.9799959983992
0.028082398552922338,0.009294561298268328,49.64876634922564
0.02838973546852014,0.009468544866972019,49.33558553417604
0.028891458431198943,0.009559812832399605,49.040799340956916
0.029141020820123625,0.009716136491742498,48.76474136094644
0.029588466538658695,0.009788553376487666,48.507731342539614
0.029780791562022235,0.009926955212107116,48.27007354458868
0.030173305405218436,0.00998069093999369,48.05205510693585
0.03030903532298367,0.010100950323190737,47.853944456021594
0.03064605242777381,0.010136206203362159,47.67598976424087
