phi,x,y
0.0,0,0
0.0,0,1
0.0,0,2
0.0,0,3
0.0,0,4
0.0,0,5
0.0,0,6
0.0,0,7
0.0,0,8
0.0,0,9
0.0,0,10
0.0,0,11
0.0,0,12
0.0,0,13
0.0,0,14
0.0,0,15
0.0,0,16
0.0,0,17
0.0,0,18
0.0,0,19
0.0,0,20
0.0,0,21
0.0,0,22
0.0,0,23
0.0,0,24
0.0,0,25
0.0,0,26
0.0,0,27
0.0,0,28
0.0,0,29
0.0,0,30
0.0,0,31
0.0,0,32
0.0,0,33
0.0,0,34
0.0,0,35
0.0,0,36
0.0,0,37
0.0,0,38
0.0,0,39
0.0,0,40
0.0,0,41
0.0,0,42
0.0,0,43
0.0,0,44
0.0,0,45
0.0,0,46
0.0,0,47
0.0,0,48
0.0,0,49
0.0,0,50
0.0,0,51
0.0,0,52
0.0,0,53
0.0,0,54
0.0,0,55
0.0,0,56
0.0,0,57
0.0,0,58
0.0,0,59
0.0,0,60
0.0,0,61
0.0,0,62
0.0,0,63
0.0,0,64
0.0,0,65
0.0,0,66
0.0,0,67
0.0,0,68
0.0,0,69
0.0,0,70
0.0,0,71
0.0,0,72
0.0,0,73
0.0,0,74
0.0,0,75
0.0,0,76
0.0,0,77
0.0,0,78
0.0,0,79
0.0,0,80
0.0,0,81
0.0,0,82
0.0,0,83
0.0,0,84
0.0,0,85
0.0,0,86
0.0,0,87
0.0,0,88
0.0,0,89
0.0,0,90
0.0,0,91
0.0,0,92
0.0,0,93
0.0,0,94
0.0,0,95
0.0,0,96
0.0,0,97
0.0,0,98
0.0,0,99
0.0,1,0
0.01994428111755737,1,1
0.03921634313530381,1,2
0.05516115932482519,1,3
0.06968205068025275,1,4
0.07937582747398751,1,5
0.088094079714697,1,6
0.09224764103942562,1,7
0.0968865697804487,1,8
0.09732178245888205,1,9
0.10045503768917612,1,10
0.09847738084510178,1,11
0.10187423427122105,1,12
0.09824103046230859,1,13
0.1023015588397068,1,14
0.09789121695331066,1,15
0.10201784107189554,1,16
0.09799634828361657,1,17
0.10135226165304916,1,18
0.09871459489690597,1,19
0.10076953116279179,1,20
0.0998808942814537,1,21
0.10050028846130121,1,22
0.10110472743309563,1,23
0.1004139261848102,1,24
0.10203224460347736,1,25
0.10032556602852753,1,26
0.10265757599601744,1,27
0.10028107984803429,1,28
0.10327229029751768,1,29
0.10043886868850134,1,30
0.10395974010206648,1,31
0.1008254239759594,1,32
0.10431498417179726,1,33
0.10135404441253193,1,34
0.10390335872820018,1,35
0.10190899934329362,1,36
0.10284192537962634,1,37
0.10223831461615694,1,38
0.1016815322804752,1,39
0.10198867957806619,1,40
0.10085373054220141,1,41
0.10111247781136212,1,42
0.10046116641842247,1,43
0.10011215897984499,1,44
0.10045056639988705,1,45
0.09965138319315862,1,46
0.10069019290191222,1,47
0.09997185354857668,1,48
0.10090934713835721,1,49
0.1008034670758773,1,50
0.10081351886122247,1,51
0.10172235860680916,1,52
0.10034168284135096,1,53
0.10244080464761289,1,54
0.0997112070178026,1,55
0.10285788398206609,1,56
0.09919643939856256,1,57
0.10303579643366047,1,58
0.09894724465873461,1,59
0.1031340789515821,1,60
0.0989611744166426,1,61
0.10324138422224581,1,62
0.09908346267554562,1,63
0.1032180031439675,1,64
0.09909440792069973,1,65
0.1027648740868685,1,66
0.09895436600199503,1,67
0.10174388892937952,1,68
0.09890636191231576,1,69
0.10042362268405945,1,70
0.09918788243819993,1,71
0.0993066644837205,1,72
0.09969914624557892,1,73
0.09870211834736624,1,74
0.10011907728858481,1,75
0.09854912591500287,1,76
0.1002942392779898,1,77
0.098640457545841,1,78
0.10035223055363303,1,79
0.09888802455439945,1,80
0.10052056727398234,1,81
0.09932047715594772,1,82
0.10098540760458426,1,83
0.09992288491504671,1,84
0.10177968783265577,1,85
0.10055111138927209,1,86
0.10257029628287334,1,87
0.10081566940491486,1,88
0.10241602996622672,1,89
0.09960455622188284,1,90
0.09942635859924333,1,91
0.09435365481286175,1,92
0.09035553381186073,1,93
0.08104440028114707,1,94
0.07118538694391494,1,95
0.05617044697885024,1,96
0.039917001678061836,1,97
0.020268223078568272,1,98
0.0,1,99
0.0,2,0
0.03920204166139371,2,1
0.07499873467086823,2,2
0.10830606096337257,2,3
0.13338110765423436,2,4
0.15562709504680347,2,5
0.1686457943085606,2,6
0.18094367551166082,2,7
0.18486611112980236,2,8
0.1919241474238714,2,9
0.19000985868811252,2,10
0.19628603380370524,2,11
0.1904431581367344,2,12
0.19798608313799337,2,13
0.18970730099931774,2,14
0.19810884335369958,2,15
0.18944612014850035,2,16
0.19710193349391578,2,17
0.1902957080950238,2,18
0.19578095222879544,2,19
0.1922265641656704,2,20
0.19490368171955122,2,21
0.19466793176606176,2,22
0.19456413451495144,2,23
0.19682507853858078,2,24
0.19439535145765197,2,25
0.1982948785248654,2,26
0.19425812448753557,2,27
0.19942452170769775,2,28
0.19441206824786508,2,29
0.2007110093236046,2,30
