x,y,E_x,E_y,E_z
2,86,-0.008565060110626861,0.0011599609409742567,5.2847634199534865e-06
2,87,-0.007988784004781157,0.0011946350578157976,5.549101908631365e-06
2,88,-0.007375501686069963,0.0012254844227738261,4.531273412716405e-06
2,89,-0.0067663465384917975,0.001256609445394792,4.701314415177238e-06
2,90,-0.006124498531208725,0.0012828911791909533,3.748300561474613e-06
2,91,-0.005486400586090389,0.0013096870330441745,3.8126323047994043e-06
2,92,-0.004820879384377669,0.0013307395510703708,2.9409305428093613e-06
2,93,-0.004158515006194572,0.0013525083467635568,2.8901085582467775e-06
2,94,-0.003474816281171949,0.0013677901919965313,2.11442639525862e-06
2,95,-0.0027935043554215147,0.0013839466666819076,1.94152556426885e-06
2,96,-0.0020975945536620883,0.001393060792068047,1.2741755712085065e-06
2,97,-0.0014031705488923968,0.0014031583512608124,9.752390598754754e-07
2,98,-0.0007013331176196754,0.001405870358723467,4.2564660252290484e-07
2,99,-0.0,0.001409621178764593,-0.0
3,0,-0.0,-0.0021135534972835566,-0.0
3,1,-0.0006987699536175754,-0.0021091829596180697,6.320972747188552e-07
3,2,-0.0013972332090098738,-0.0021038511215292982,1.1788851355062392e-06
3,3,-0.00208990083664678,-0.0020898812763929446,1.8897852814541566e-06
3,4,-0.002781668040533012,-0.002075009029485463,2.347155624951927e-06
3,5,-0.003461980092225912,-0.002051805006744547,3.128166624517814e-06
3,6,-0.004140854912328756,-0.0020278101161429977,3.4945667851818754e-06
3,7,-0.004802883332079527,-0.0019959839991260647,4.335070284605669e-06
3,8,-0.005463025795071339,-0.0019635192654123756,4.6115932686528055e-06
3,9,-0.006101323299590383,-0.0019239036841474412,5.499341578091288e-06
3,10,-0.006737395892068651,-0.00188382604041183,5.689738640051595e-06
3,11,-0.007347130684676339,-0.001837437998204839,6.611182768134077e-06
3,12,-0.00795442111389451,-0.0017907694362886539,6.721788610697041e-06
3,13,-0.00853148492676841,-0.0017387664784666856,7.66243157790912e-06
3,14,-0.009106000895817961,-0.00168664919680514,7.701995111512872e-06
3,15,-0.009647086101474448,-0.0016302804439066298,8.646765119860872e-06
3,16,-0.010185619130646148,-0.0015739288429452766,8.626182890235368e-06
3,17,-0.010688262422966038,-0.0015144836324269134,9.559820344919728e-06
3,18,-0.011188419514802437,-0.001455135817412273,9.491775255696805e-06
3,19,-0.011651011499291155,-0.0013938927178582632,1.039922613648922e-05
3,20,-0.012111215168435727,-0.0013327640111513786,1.0297740590036603e-05
3,21,-0.01253297698840024,-0.001270942799216867,1.1164546435595696e-05
3,22,-0.012952435739080245,-0.0012091834403442255,1.1044465942210147e-05
3,23,-0.013333365477853848,-0.0011479022882101599,1.1857138085373531e-05
3,24,-0.013712018113524014,-0.0010865610484262836,1.173356807322376e-05
3,25,-0.014052811052938926,-0.0010268006968290992,1.2479931220828883e-05
3,26,-0.014391249175113311,-0.0009667956037694575,1.2367655477261985e-05
3,27,-0.014693196986078497,-0.0009093717401140906,1.3037143804128792e-05
3,28,-0.014992570646787145,-0.0008514685486207298,1.2950056970689738e-05
3,29,-0.015257445201112796,-0.0007970130225614762,1.3533945128228753e-05
3,30,-0.01551935691375217,-0.0007418115298288078,1.348453333480451e-05
3,31,-0.01574928463319002,-0.0006907624699954013,1.3976085614309658e-05
3,32,-0.01597567684902999,-0.0006386903003505612,1.3974988230421037e-05
3,33,-0.016173009375222595,-0.0005912906896899141,1.4369511869474078e-05
3,34,-0.01636605015244456,-0.0005426038001023203,1.4425193281469156e-05
3,35,-0.016533236683683974,-0.00049890765813616,1.4719986643527139e-05
3,36,-0.01669520768570752,-0.000453696561056198,1.4838540036334752e-05
3,37,-0.016834673655718484,-0.0004135815918019474,1.5032732967507761e-05
3,38,-0.016967863898481653,-0.0003717821649256263,1.5217828708412318e-05
3,39,-0.017081899852192998,-0.0003349675688391132,1.5312120358351722e-05
3,40,-0.017188507859586588,-0.00029637531671613745,1.5565100451465225e-05
3,41,-0.017279171496469393,-0.0002624434305120646,1.5561408585950537e-05
3,42,-0.01736121779567226,-0.00022673016400951568,1.5881516728433187e-05
3,43,-0.017430251282149613,-0.0001951506687924709,1.5782561229207848e-05
3,44,-0.017489502538574023,-0.00016188274976180334,1.6167286349941246e-05
3,45,-0.01753826640375602,-0.0001320383514018704,1.5976137269915064e-05
3,46,-0.01757617200210922,-0.00010069587990945567,1.642163821289483e-05
3,47,-0.017605596273911717,-7.190858531946898e-05,1.6141264516503218e-05
3,48,-0.017623237818938906,-4.1905151137736074e-05,1.6642835816992746e-05
3,49,-0.017633790557070067,-1.3462506038963012e-05,1.627569398582676e-05
3,50,-0.017631844593432103,1.583464906705981e-05,1.6828228360972475e-05
3,51,-0.017623517635456432,4.4653765055628625e-05,1.6375929800485634e-05
3,52,-0.017602231847890285,7.390315243371859e-05,1.6974332627126693e-05
3,53,-0.017574543386491788,0.00010380338928744903,1.6437424985082938e-05
3,54,-0.017533726597670385,0.00013366812175797868,1.7076939883495235e-05
