x,y,r,E_x,E_y,E_z,E,phi
0,0,70.71067811865476,0.0,-0.0,0.0,0.0,0.0
0,1,70.00714249274856,0.0,-0.0004221653797109591,0.0,0.0004221653797109591,0.0
0,2,69.31089380465383,0.0,-0.000841480059127001,0.0,0.000841480059127001,0.0
0,3,68.62215385719105,0.0,-0.0012643102161747385,0.0,0.0012643102161747385,0.0
0,4,67.94115100585212,0.0,-0.0016786301324717727,0.0,0.0016786301324717727,0.0
0,5,67.26812023536856,0.0,-0.002099929673706348,0.0,0.002099929673706348,0.0
0,6,66.60330322138685,0.0,-0.002507183664642051,0.0,0.002507183664642051,0.0
0,7,65.94694837519019,0.0,-0.0029247800510434113,0.0,0.0029247800510434113,0.0
0,8,65.29931086925804,0.0,-0.0033229981825503175,0.0,0.0033229981825503175,0.0
0,9,64.66065264130884,0.0,-0.00373477259493985,0.0,0.00373477259493985,0.0
0,10,64.03124237432849,0.0,-0.004122110536435831,0.0,0.004122110536435831,0.0
0,11,63.41135544995076,0.0,-0.004526025984752627,0.0,0.004526025984752627,0.0
0,12,62.80127387243033,0.0,-0.004900784384617062,0.0,0.004900784384617062,0.0
0,13,62.20128616033595,0.0,-0.0052949099276766,0.0,0.0052949099276766,0.0
0,14,61.61168720299745,0.0,-0.005655547994353391,0.0,0.005655547994353391,0.0
0,15,61.032778078668514,0.0,-0.00603807816511161,0.0,0.00603807816511161,0.0
0,16,60.4648658313239,0.0,-0.00638322096395243,0.0,0.00638322096395243,0.0
0,17,59.90826320300064,0.0,-0.006752489777585933,0.0,0.006752489777585933,0.0
0,18,59.36328831862332,0.0,-0.007080929097463323,0.0,0.007080929097463323,0.0
0,19,58.83026432033091,0.0,-0.007435418343629285,0.0,0.007435418343629285,0.0
0,20,58.309518948453004,0.0,-0.007746107355028959,0.0,0.007746107355028959,0.0
0,21,57.8013840664737,0.0,-0.008084449225528055,0.0,0.008084449225528055,0.0
0,22,57.30619512757761,0.0,-0.00837649152440631,0.0,0.00837649152440631,0.0
0,23,56.824290580701486,0.0,-0.008697465983401894,0.0,0.008697465983401894,0.0
0,24,56.356011214421486,0.0,-0.008970099970224027,0.0,0.008970099970224027,0.0
0,25,55.90169943749474,0.0,-0.009272627612653643,0.0,0.009272627612653643,0.0
0,26,55.46169849544819,0.0,-0.009525207468131727,0.0,0.009525207468131727,0.0
0,27,55.036351623268054,0.0,-0.00980833890617513,0.0,0.00980833890617513,0.0
0,28,54.62600113499065,0.0,-0.010040313666352899,0.0,0.010040313666352899,0.0
0,29,54.230987451824994,0.0,-0.010303216704997164,0.0,0.010303216704997164,0.0
0,30,53.85164807134504,0.0,-0.01051410908001676,0.0,0.01051410908001676,0.0
0,31,53.48831648126533,0.0,-0.010756055062524668,0.0,0.010756055062524668,0.0
0,32,53.14132102234569,0.0,-0.010945441659735234,0.0,0.010945441659735234,0.0
0,33,52.81098370604357,0.0,-0.011165792357998902,0.0,0.011165792357998902,0.0
0,34,52.49761899362675,0.0,-0.011333286842032629,0.0,0.011333286842032629,0.0
0,35,52.20153254455275,0.0,-0.011531483120330482,0.0,0.011531483120330482,0.0
0,36,51.92301994298868,0.0,-0.01167672356364354,0.0,0.01167672356364354,0.0
0,37,51.66236541235796,0.0,-0.011852276756865522,0.0,0.011852276756865522,0.0
0,38,51.419840528729765,0.0,-0.011974918014984888,0.0,0.011974918014984888,0.0
0,39,51.19570294468082,0.0,-0.012127404553314652,0.0,0.012127404553314652,0.0
0,40,50.99019513592785,0.0,-0.012227115972383506,0.0,0.012227115972383506,0.0
0,41,50.80354318352215,0.0,-0.012356175295575296,0.0,0.012356175295575296,0.0
0,42,50.635955604688654,0.0,-0.012432643481113536,0.0,0.012432643481113536,0.0
0,43,50.48762224545735,0.0,-0.012537978779843814,0.0,0.012537978779843814,0.0
0,44,50.35871324805669,0.0,-0.012590914598833726,0.0,0.012590914598833726,0.0
0,45,50.24937810560445,0.0,-0.012672295475334099,0.0,0.012672295475334099,0.0
0,46,50.15974481593781,0.0,-0.012701444011318048,0.0,0.012701444011318048,0.0
0,47,50.08991914547278,0.0,-0.01275870984544854,0.0,0.01275870984544854,0.0
0,48,50.039984012787215,0.0,-0.01276386175444369,0.0,0.01276386175444369,0.0
0,49,50.00999900019995,0.0,-0.01279692445856886,0.0,0.01279692445856886,0.0
0,50,50.0,0.0,-0.01277792713485904,0.0,0.01277792713485904,0.0
0,51,50.00999900019995,0.0,-0.012786772113958332,0.0,0.012786772113958332,0.0
0,52,50.039984012787215,0.0,-0.012743539283330566,0.0,0.012743539283330566,0.0
0,53,50.08991914547278,0.0,-0.012728223775140135,0.0,0.012728223775140135,0.0
0,54,50.15974481593781,0.0,-0.01266074255686045,0.0,0.01266074255686045,0.0
0,55,50.24937810560445,0.0,-0.012621391054298048,0.0,0.012621391054298048,0.0
0,56,50.35871324805669,0.0,-0.012529726097021845,0.0,0.012529726097021845,0.0
0,57,50.48762224545735,0.0,-0.012466523158845505,0.0,0.012466523158845505,0.0
0,58,50.635955604688654,0.0,-0.01235081805602826,0.0,0.01235081805602826,0.0
0,59,50.80354318352215,0.0,-0.012263999381149679,0.0,0.012263999381149679,0.0
0,60,50.99019513592785,0.0,-0.012124476098272654,0.0,0.012124476098272654,0.0
0,61,51.19570294468082,0.0,-0.012014319170330648,0.0,0.012014319170330648,0.0
0,62,51.419840528729765,0.0,-0.011851276576914302,0.0,0.011851276576914302,0.0
0,63,51.66236541235796,0.0,-0.011718092403261412,0.0,0.011718092403261412,0.0
0,64,51.92301994298868,0.0,-0.011531905141324164,0.0,0.011531905141324164,0.0
0,65,52.20153254455275,0.0,-0.01137603258221532,0.0,0.01137603258221532,0.0
0,66,52.49761899362675,0.0,-0.011167151409209873,0.0,0.011167151409209873,0.0
0,67,52.81098370604357,0.0,-0.010988955332634972,0.0,0.010988955332634972,0.0
0,68,53.14132102234569,0.0,-0.010757909783663276,0.0,0.010757909783663276,0.0
0,69,53.48831648126533,0.0,-0.010557783841388342,0.0,0.010557783841388342,0.0
0,70,53.85164807134504,0.0,-0.010305187626595042,0.0,0.010305187626595042,0.0
0,71,54.230987451824994,0.0,-0.010083561903604309,0.0,0.010083561903604309,0.0
0,72,54.62600113499065,0.0,-0.009810120970617417,0.0,0.009810120970617417,0.0
0,73,55.036351623268054,0.0,-0.009567474195662251,0.0,0.009567474195662251,0.0
0,74,55.46169849544819,0.0,-0.00927399692045437,0.0,0.00927399692045437,0.0
0,75,55.90169943749474,0.0,-0.009010872413540653,0.0,0.009010872413540653,0.0
0,76,56.356011214421486,0.0,-0.008698280998339808,0.0,0.008698280998339808,0.0
0,77,56.824290580701486,0.0,-0.008415305126850412,0.0,0.008415305126850412,0.0
0,78,57.30619512757761,0.0,-0.008084647021628285,0.0,0.008084647021628285,0.0
0,79,57.8013840664737,0.0,-0.0077825486727965505,0.0,0.0077825486727965505,0.0
0,80,58.309518948453004,0.0,-0.007435006715643605,0.0,0.007435006715643605,0.0
0,81,58.83026432033091,0.0,-0.0071146361798173465,0.0,0.0071146361798173465,0.0
0,82,59.36328831862332,0.0,-0.006751536169588658,0.0,0.006751536169588658,0.0
0,83,59.90826320300064,0.0,-0.006413881858911983,0.0,0.006413881858911983,0.0
0,84,60.4648658313239,0.0,-0.006036696414553359,0.0,0.006036696414553359,0.0
0,85,61.032778078668514,0.0,-0.005682897995766247,0.0,0.005682897995766247,0.0
0,86,61.61168720299745,0.0,-0.005293245795261768,0.0,0.005293245795261768,0.0
0,87,62.20128616033595,0.0,-0.004924602566725025,0.0,0.004924602566725025,0.0
0,88,62.80127387243033,0.0,-0.004524242365117999,0.0,0.004524242365117999,0.0
0,89,63.41135544995076,0.0,-0.004142216027800677,0.0,0.004142216027800677,0.0
0,90,64.03124237432849,0.0,-0.0037330351984395695,0.0,0.0037330351984395695,0.0
0,91,64.66065264130884,0.0,-0.003339246529894297,0.0,0.003339246529894297,0.0
0,92,65.29931086925804,0.0,-0.002923244228378683,0.0,0.002923244228378683,0.0
0,93,65.94694837519019,0.0,-0.0025194635415466157,0.0,0.0025194635415466157,0.0
0,94,66.60330322138685,0.0,-0.002098728933809225,0.0,0.002098728933809225,0.0
0,95,67.26812023536856,0.0,-0.0016868605660540251,0.0,0.0016868605660540251,0.0
0,96,67.94115100585212,0.0,-0.001263546870728538,0.0,0.001263546870728538,0.0
0,97,68.62215385719105,0.0,-0.0008456082836250429,0.0,0.0008456082836250429,0.0
0,98,69.31089380465383,0.0,-0.0004219036385450109,0.0,0.0004219036385450109,0.0
0,99,70.00714249274856,0.0,-0.0,0.0,0.0,0.0
1,0,70.00714249274856,0.0004221653797109591,-0.0,0.0,0.0004221653797109591,0.0
1,1,69.29646455628166,0.0004207400295635005,-0.0004207403566029019,0.0,0.0005950164872937828,0.0004221653797109591
1,2,68.59300255857006,0.00042107241823188975,-0.0008432392168322239,0.0,0.0009425255212456975,0.000841480059127001
1,3,67.89698078707183,0.00041857503667238585,-0.0012600549520554174,0.0,0.001327758842382407,0.0012643102161747385
1,4,67.20863039818622,0.00041780972876580475,-0.0016821204926264165,0.0,0.001733232333290922,0.0016786301324717727
1,5,66.52818951391959,0.0004142767660851392,-0.002092903057480192,0.0,0.002133510826531681,0.002099929673706348
1,6,65.85590330410783,0.00041242518866853165,-0.0025123502547213356,0.0,0.0025459768927951084,0.002507183664642051
1,7,65.19202405202648,0.0004079072589541332,-0.002915078490461709,0.0,0.002943479393075479,0.0029247800510434113
1,8,64.53681120105021,0.0004049962719482193,-0.0033297608527132773,0.0,0.00335430012320809,0.0033229981825503175
1,9,63.89053137985315,0.0003995561769427566,-0.0037225274588688112,0.0,0.003743909162969289,0.00373477259493985
1,10,63.25345840347388,0.00039562669490638856,-0.004130366630407633,0.0,0.004149270897797282,0.004122110536435831
1,11,62.625873247404705,0.00038933692409061577,-0.004511400126144696,0.0,0.004528168983003916,0.004526025984752627
1,12,62.00806399170998,0.0003844419714619865,-0.0049104121374837825,0.0,0.004925438355047156,0.004900784384617062
1,13,61.40032573203501,0.0003773818048681643,-0.005278093386508941,0.0,0.005291567520438058,0.0052949099276766
1,14,60.802960454241045,0.0003715841187175049,-0.005666410523384596,0.0,0.005678581070725922,0.005655547994353391
1,15,60.21627686929839,0.00036383648479951973,-0.006019283172834909,0.0,0.0060302692230484005,0.00603807816511161
1,16,59.64059020499378,0.00035720580623716143,-0.006395170692959997,0.0,0.006405138888432006,0.00638322096395243
1,17,59.07622195096772,0.00034885406675544623,-0.006731945203018491,0.0,0.006740978072678734,0.006752489777585933
1,18,58.52349955359813,0.00034146428302167606,-0.007093812435088016,0.0,0.007102025958892918,0.007080929097463323
1,19,57.982756057296896,0.00033258912878281807,-0.007413363734585325,0.0,0.007420820533461875,0.007435418343629285
1,20,57.4543296888929,0.0003245154409493851,-0.007759769434024483,0.0,0.0077665521269502345,0.007746107355028959
1,21,56.938563381947034,0.0003151920846886755,-0.008061128610993997,0.0,0.008067288301110628,0.008084449225528055
1,22,56.43580423808985,0.00030650837893691964,-0.008390780803802502,0.0,0.008396377188038845,0.00837649152440631
1,23,55.94640292279746,0.0002968042229088584,-0.008673121608311503,0.0,0.008678198613727185,0.008697465983401894
1,24,55.47071299343465,0.0002875808146258745,-0.00898487250647448,0.0,0.008989473659928143,0.008970099970224027
1,25,55.00909015790027,0.00027755374895385015,-0.009247493782038825,0.0,0.00925165808557607,0.009272627612653643
1,26,54.56189146281496,0.00026785564676074305,-0.009540330676033182,0.0,0.009544090111454386,0.009525207468131727
1,27,54.12947441089743,0.00025755309911058583,-0.009782636118507623,0.0,0.009786025905646855,0.00980833890617513
1,28,53.71219600798314,0.000247438899411017,-0.010055669416228414,0.0,0.010058713308242423,0.010040313666352899
1,29,53.31041174104736,0.00023689770683193046,-0.010277146256478959,0.0,0.010279876249282465,0.010303216704997164
1,30,52.92447448959697,0.00022641917876375234,-0.010529596014134337,0.0,0.01053203009231296,0.01051410908001676
1,31,52.55473337388365,0.00021566628985923708,-0.01072979430494189,0.0,0.010731961506404366,0.010756055062524668
1,32,52.20153254455275,0.00020486864773711696,-0.010960976656772523,0.0,0.010962891061811104,0.010945441659735234
1,33,51.86520991955976,0.00019392259114869772,-0.011139490791601134,0.0,0.011141178621112054,0.011165792357998902
1,34,51.54609587543949,0.00018284538116578996,-0.01134880561071197,0.0,0.011350278464563816,0.011333286842032629
