phi,x,y
0.0,0,0
0.0,0,1
0.0,0,2
0.0,0,3
0.0,0,4
0.0,0,5
0.0,0,6
0.0,0,7
0.0,0,8
0.0,0,9
0.0,0,10
0.0,0,11
0.0,0,12
0.0,0,13
0.0,0,14
0.0,0,15
0.0,0,16
0.0,0,17
0.0,0,18
0.0,0,19
0.0,0,20
0.0,0,21
0.0,0,22
0.0,0,23
0.0,0,24
0.0,0,25
0.0,0,26
0.0,0,27
0.0,0,28
0.0,0,29
0.0,0,30
0.0,0,31
0.0,0,32
0.0,0,33
0.0,0,34
0.0,0,35
0.0,0,36
0.0,0,37
0.0,0,38
0.0,0,39
0.0,0,40
0.0,0,41
0.0,0,42
0.0,0,43
0.0,0,44
0.0,0,45
0.0,0,46
0.0,0,47
0.0,0,48
0.0,0,49
0.0,0,50
0.0,0,51
0.0,0,52
0.0,0,53
0.0,0,54
0.0,0,55
0.0,0,56
0.0,0,57
0.0,0,58
0.0,0,59
0.0,0,60
0.0,0,61
0.0,0,62
0.0,0,63
0.0,0,64
0.0,0,65
0.0,0,66
0.0,0,67
0.0,0,68
0.0,0,69
0.0,0,70
0.0,0,71
0.0,0,72
0.0,0,73
0.0,0,74
0.0,0,75
0.0,0,76
0.0,0,77
0.0,0,78
0.0,0,79
0.0,0,80
0.0,0,81
0.0,0,82
0.0,0,83
0.0,0,84
0.0,0,85
0.0,0,86
0.0,0,87
0.0,0,88
0.0,0,89
0.0,0,90
0.0,0,91
0.0,0,92
0.0,0,93
0.0,0,94
0.0,0,95
0.0,0,96
0.0,0,97
0.0,0,98
0.0,0,99
0.0,1,0
8.159039285968781e-05,1,1
0.00016302704009261743,1,2
0.000244447571185357,1,3
0.000325407204512534,1,4
0.00040633518176436334,1,5
0.0004864961277742269,1,6
0.0005666110160442332,1,7
0.0006456544418132619,1,8
0.0007246390806861976,1,9
0.0008022502184286505,1,10
0.0008797920062500866,1,11
0.0009556613473378259,1,12
0.0010314533831841616,1,13
0.0011052778336338256,1,14
0.001179020011106643,1,15
0.0012505040029615255,1,16
0.001321904052444062,1,17
0.0013907606083512804,1,18
0.0014595350876094846,1,19
0.0015254868392295708,1,20
0.0015913620758655803,1,21
0.0016541422403977323,1,22
0.0017168552334675049,1,23
0.0017762085562766747,1,24
0.0018355078480544226,1,25
0.0018911915227758167,1,26
0.0019468380547528186,1,27
0.001998622634833895,1,28
0.002050390604032097,1,29
0.00209806092086275,1,30
0.0021457386528065717,1,31
0.0021890947547604776,1,32
0.00223248560737846,1,33
0.002271343730689837,1,34
0.002310267038548849,1,35
0.002344460614648262,1,36
0.0023787526751019154,1,37
0.002408133369894871,1,38
0.0024376484622755756,1,39
0.002462087231477852,1,40
0.0024866986482988593,1,41
0.0025060867805759605,1,42
0.0025256878373702517,1,43
0.0025399379454617197,1,44
0.0025544429253713053,1,45
0.0025634898367359843,1,46
0.0025728348194206377,1,47
0.0025766363142563893,1,48
0.0025807798379290873,1,49
0.0025793171851554142,1,50
0.002578240696556527,1,51
0.002571518947910643,1,52
0.0025652270075775603,1,53
0.0025532750254666807,1,54
0.0025417952531930415,1,55
0.002524665467225957,1,56
0.002508048232506801,1,57
0.0024858161397166823,1,58
0.0024641340210847236,1,59
0.0024368974625916225,1,60
0.002410244515088417,1,61
0.00237812277470259,1,62
0.0023466136541564746,1,63
0.0023097464306415165,1,64
0.0022735154260461942,1,65
0.0022320617302132597,1,66
0.0021912617517272997,1,67
0.002145398773197786,1,68
0.0021002003345718624,1,69
0.002050122312735274,1,70
0.0020007125353606607,1,71
0.0019466296569051024,1,72
0.0018932113102853023,1,73
0.0018353486436881608,1,74
0.0017781392257613428,1,75
0.0017167356928276057,1,76
0.0016559665444425928,1,77
0.0015912739212841122,1,78
0.0015271893628649265,1,79
0.001459471297943355,1,80
0.0013923277730274965,1,81
0.0013218588078784332,1,82
0.0012519240174492967,1,83
0.0011789885960005202,1,84
0.001106540608799643,1,85
0.0010314320631850899,1,86
0.0009567583898582318,1,87
0.0008797778936922985,1,88
0.0008031745161027493,1,89
0.0007246299997691187,1,90
0.0006464003506073347,1,91
0.0005666053767988374,1,92
0.00048705926835507273,1,93
0.00040633186956351994,1,94
0.0003257843739520586,1,95
0.00024444585664617,1,96
0.00016321614271651744,1,97
8.158986544463248e-05,1,98
0.0,1,99
0.0,2,0
0.00016302707580045396,2,1
0.0003260380434092764,2,2
0.0004884344199201219,2,3
0.0006507830495245078,2,4
0.0008119038535478977,2,5
0.0009729469907362448,2,6
0.0011321517863347055,2,7
0.0012912518128664478,2,8
0.0014479070728316867,2,9
0.001604434309261885,2,10
0.0017579158343274262,2,11
0.001911250865990593,2,12
0.002060946133972341,2,13
0.0022104820456565095,2,14
0.002355792476797239,2,15
0.002500936986399079,2,16
0.0026412801164210666,2,17
0.002781457603905467,2,18
0.0029162691625419256,2,19
0.0030509225974775286,2,20
0.003179658497337893,2,21
0.0033082512758386613,2,22
0.0034303895239704424,2,23
