phi,x,y
0.0,0,0
0.0,0,1
0.0,0,2
0.0,0,3
0.0,0,4
0.0,0,5
0.0,0,6
0.0,0,7
0.0,0,8
0.0,0,9
0.0,0,10
0.0,0,11
0.0,0,12
0.0,0,13
0.0,0,14
0.0,0,15
0.0,0,16
0.0,0,17
0.0,0,18
0.0,0,19
0.0,0,20
0.0,0,21
0.0,0,22
0.0,0,23
0.0,0,24
0.0,0,25
0.0,0,26
0.0,0,27
0.0,0,28
0.0,0,29
0.0,0,30
0.0,0,31
0.0,0,32
0.0,0,33
0.0,0,34
0.0,0,35
0.0,0,36
0.0,0,37
0.0,0,38
0.0,0,39
0.0,0,40
0.0,0,41
0.0,0,42
0.0,0,43
0.0,0,44
0.0,0,45
0.0,0,46
0.0,0,47
0.0,0,48
0.0,0,49
0.0,0,50
0.0,0,51
0.0,0,52
0.0,0,53
0.0,0,54
0.0,0,55
0.0,0,56
0.0,0,57
0.0,0,58
0.0,0,59
0.0,0,60
0.0,0,61
0.0,0,62
0.0,0,63
0.0,0,64
0.0,0,65
0.0,0,66
0.0,0,67
0.0,0,68
0.0,0,69
0.0,0,70
0.0,0,71
0.0,0,72
0.0,0,73
0.0,0,74
0.0,0,75
0.0,0,76
0.0,0,77
0.0,0,78
0.0,0,79
0.0,0,80
0.0,0,81
0.0,0,82
0.0,0,83
0.0,0,84
0.0,0,85
0.0,0,86
0.0,0,87
0.0,0,88
0.0,0,89
0.0,0,90
0.0,0,91
0.0,0,92
0.0,0,93
0.0,0,94
0.0,0,95
0.0,0,96
0.0,0,97
0.0,0,98
0.0,0,99
0.0,1,0
0.0005201401097741494,1,1
0.0010380524378049052,1,2
0.0015567237094478506,1,3
0.0020687570121522194,1,4
0.002582293520637659,1,5
0.0030849161329060543,1,6
0.0035897577527315397,1,7
0.004079627169824132,1,8
0.0045723909280255695,1,9
0.005046416229971334,1,10
0.005523961302984294,1,11
0.005979356216245052,1,12
0.006438840265673173,1,13
0.006873165087534958,1,14
0.007312090029817548,1,15
0.007723281145711275,1,16
0.008139526927145951,1,17
0.008525913201453524,1,18
0.008917758675625833,1,19
0.009278064562378523,1,20
0.009644195112852546,1,21
0.009977530884360769,1,22
0.010317032973079947,1,23
0.010622872974601872,1,24
0.010935216299818315,1,25
0.011213366583580908,1,26
0.011498374978214447,1,27
0.011748932032460788,1,28
0.012006744607627162,1,29
0.012230047163993132,1,30
0.012461071491831665,1,31
0.012657647561740261,1,32
0.012862506891326035,1,33
0.013033018249880552,1,34
0.013212494860245427,1,35
0.013357681170490686,1,36
0.01351265799083646,1,37
0.013633282652997103,1,38
0.013764685231212713,1,39
0.013861484864726131,1,40
0.013970225653173032,1,41
0.014043864890120395,1,42
0.014130791655550576,1,43
0.014181824659109624,1,44
0.01424767462475447,1,45
0.014276514461328169,1,46
0.014321875565571011,1,47
0.014328772267871959,1,48
0.014354052685015875,1,49
0.014339080555960207,1,50
0.014344487376793691,1,51
0.014307541807082743,1,52
0.014293069523198374,1,53
0.014233873331552528,1,54
0.014199302507635006,1,55
0.014117421561115501,1,56
0.014062327811604733,1,57
0.013957195441538199,1,58
0.01388096854955542,1,59
0.01375191804295886,1,60
0.013653790768638223,1,61
0.013500094983539485,1,62
0.013379180807052823,1,63
0.013200097733018598,1,64
0.013055436469442664,1,65
0.012850259335619297,1,66
0.012680869253312297,1,67
0.012448979582568817,1,68
0.0122539143666627,1,69
0.011994836196355321,1,70
0.011773244840026236,1,71
0.01148669819005903,1,72
0.011237885685707466,1,73
0.010923837266511457,1,74
0.010647323824202892,1,75
0.010306032954158741,1,76
0.010001609411398922,1,77
0.009633667166438115,1,78
0.009301444284206482,1,79
0.008907804040060552,1,80
0.008548253513127702,1,81
0.008130251266891543,1,82
0.0077442365143429335,1,83
0.0073035996854366,1,84
0.00689239482623967,1,85
0.006431238630515823,1,86
0.005996534478512876,1,87
0.0055173454302966385,1,88
0.005061241846372546,1,89
0.00456684845319044,1,90
0.004091832947032507,1,91
0.003585364197459489,1,92
0.0030942772502701396,1,93
0.0025791100299473657,1,94
0.002075098182791057,1,95
0.0015547952586187775,1,96
0.0010412535479634,1,97
0.0005194942071786328,1,98
0.0,1,99
0.0,2,0
0.0010380478434662839,2,1
0.0020768605066033012,2,2
0.0031067834152644688,2,3
0.004138985984765013,2,4
0.005153589484836514,2,5
0.006171943997095729,2,6
0.0071643435793171464,2,7
0.008161896023910832,2,8
0.009125649631338053,2,9
0.010095866793794503,2,10
0.011025090708302312,2,11
0.011961981919588598,2,12
0.012851446048644634,2,13
0.01374966561308144,2,14
0.014594865119635635,2,15
0.015449792075114757,2,16
0.01624699335500124,2,17
0.017054786227718385,2,18
0.017801046361780492,2,19
0.01855867165542679,2,20
0.01925183158736168,2,21
0.019957065836062476,2,22
0.020595718594271718,2,23
0.021247124854707717,2,24
0.02183056109626101,2,25
0.022427441708980884,2,26
0.022955575674639104,2,27
0.023497903948362014,2,28
0.023971183549469,2,29
