phi,x,y
0.0,0,0
0.0,0,1
0.0,0,2
0.0,0,3
0.0,0,4
0.0,0,5
0.0,0,6
0.0,0,7
0.0,0,8
0.0,0,9
0.0,0,10
0.0,0,11
0.0,0,12
0.0,0,13
0.0,0,14
0.0,0,15
0.0,0,16
0.0,0,17
0.0,0,18
0.0,0,19
0.0,0,20
0.0,0,21
0.0,0,22
0.0,0,23
0.0,0,24
0.0,0,25
0.0,0,26
0.0,0,27
0.0,0,28
0.0,0,29
0.0,0,30
0.0,0,31
0.0,0,32
0.0,0,33
0.0,0,34
0.0,0,35
0.0,0,36
0.0,0,37
0.0,0,38
0.0,0,39
0.0,0,40
0.0,0,41
0.0,0,42
0.0,0,43
0.0,0,44
0.0,0,45
0.0,0,46
0.0,0,47
0.0,0,48
0.0,0,49
0.0,0,50
0.0,0,51
0.0,0,52
0.0,0,53
0.0,0,54
0.0,0,55
0.0,0,56
0.0,0,57
0.0,0,58
0.0,0,59
0.0,0,60
0.0,0,61
0.0,0,62
0.0,0,63
0.0,0,64
0.0,0,65
0.0,0,66
0.0,0,67
0.0,0,68
0.0,0,69
0.0,0,70
0.0,0,71
0.0,0,72
0.0,0,73
0.0,0,74
0.0,0,75
0.0,0,76
0.0,0,77
0.0,0,78
0.0,0,79
0.0,0,80
0.0,0,81
0.0,0,82
0.0,0,83
0.0,0,84
0.0,0,85
0.0,0,86
0.0,0,87
0.0,0,88
0.0,0,89
0.0,0,90
0.0,0,91
0.0,0,92
0.0,0,93
0.0,0,94
0.0,0,95
0.0,0,96
0.0,0,97
0.0,0,98
0.0,0,99
0.0,1,0
0.0003520155673395283,1,1
0.0007064609624123113,1,2
0.0010541359986614921,1,3
0.001409090244185371,1,4
0.0017505501768312105,1,5
0.0021041077620384467,1,6
0.0024375393346762237,1,7
0.00278783506015353,1,8
0.003111510079055479,1,9
0.0034567422655829134,1,10
0.003769039190874983,1,11
0.004107490578635653,1,12
0.0044069133209033275,1,13
0.004736969077451661,1,14
0.0050221624620911355,1,15
0.005342324830880578,1,16
0.0056120863138232405,1,17
0.005920985565205992,1,18
0.00617427291983559,1,19
0.006470674407915212,1,20
0.006706609248574875,1,21
0.006989416524360757,1,22
0.007207283680992659,1,23
0.007475537759039253,1,24
0.007674780664303763,1,25
0.007927655680538727,1,26
0.008107868069453163,1,27
0.008344663696612966,1,28
0.008505578043926251,1,29
0.0087257091428353,1,30
0.00886718237019016,1,31
0.00907016644567205,1,32
0.009192163515076431,1,33
0.009377606611144161,1,34
0.0094801826803689,1,35
0.009647764388224022,1,36
0.009731046235673302,1,37
0.009880504499008883,1,38
0.009944671929964973,1,39
0.010075788315635298,1,40
0.010121056239615659,1,41
0.010233642299912667,1,42
0.010260244122661485,1,43
0.010354129411570311,1,44
0.010362302318578638,1,45
0.010437324542821364,1,46
0.01042729716861684,1,47
0.010483294859870615,1,48
0.010455277743200325,1,49
0.010492085735303943,1,50
0.010446264858885066,1,51
0.010463712747142652,1,52
0.010400246355106222,1,53
0.010398160006917347,1,54
0.010317178785553672,1,55
0.010295384864414505,1,56
0.010196995463541112,1,57
0.010155328823066781,1,58
0.010039620587019913,1,59
0.009977934288924543,1,60
0.00984498895874262,1,61
0.009763166569989884,1,62
0.009613070613495105,1,63
0.009511040345286048,1,64
0.00934389947225143,1,65
0.009221649640357911,1,66
0.009037604969607657,1,67
0.008895200185808467,1,68
0.008694445454477662,1,69
0.008532042906853974,1,70
0.008314842053800581,1,71
0.008132707203455164,1,72
0.007899411623161798,1,73
0.007697932639741628,1,74
0.007448997393153103,1,75
0.007228697673298756,1,76
0.006964695959755542,1,77
0.006726244121695992,1,78
0.0064478793617954375,1,79
0.006192096184648821,1,80
0.005900211136373526,1,81
0.005628073011784765,1,82
0.005323655439117076,1,83
0.005036294021930767,1,84
0.004720478552808549,1,85
0.004419176431841903,1,86
0.004093242376154971,1,87
0.003779424730391006,1,88
0.003444789773512693,1,89
0.003120012127314716,1,90
0.0027782219646706303,1,91
0.002444154301860265,1,92
0.0020968684292677156,1,93
0.0017552760640943896,1,94
0.0014042500810583748,1,95
0.001056971808497369,1,96
0.000704036721547506,1,97
0.00035296087480968285,1,98
0.0,1,99
0.0,2,0
0.0007064621089562993,2,1
0.001406155242239064,2,2
0.0021155508282814173,2,3
0.002804685915102743,2,4
0.0035131848113369077,2,5
0.0041880704121230366,2,6
0.004891898525085655,2,7
0.0055489899171020885,2,8
0.006244477424873089,2,9
0.006880422080100969,2,10
0.007564047666906812,2,11
0.008175725760643217,2,12
0.008844155627593235,2,13
0.009428714396061978,2,14
0.010078834994037039,2,15
0.010633715983101977,2,16
0.011262659658460803,2,17
0.01178561816419261,2,18
0.01239078118079324,2,19
0.012879897465680391,2,20
0.01345895015658878,2,21
0.01391263232124776,2,22
0.014463521418686197,2,23
0.014880500106241394,2,24
0.01540144358695592,2,25
0.01578075898409869,2,26
0.016270234037872502,2,27
0.016611215901742058,2,28
