x,y,r,M_x,M_y,M_z,M,phi
53,74,24.186773244895647,-0.006694841639817234,0.0007963411766101353,0.0,0.0067420370698918234,0.1253318838660658
53,75,25.179356624028344,-0.006456147742844483,0.0007287841162193012,0.0,0.006497150911398738,0.11876164466931843
53,76,26.1725046566048,-0.0062374419703482425,0.000668068568384729,0.0,0.006273117083677411,0.11241958838037684
53,77,27.16615541441225,-0.00603680088776213,0.0006131921301601728,0.0,0.0060678636724118985,0.10628676072862195
53,78,28.160255680657446,-0.005852566497365923,0.0005633232118943121,0.0,0.005879614583214529,0.10034598660485258
53,79,29.154759474226502,-0.0056833042879745055,0.0005177671269668421,0.0,0.005706840669536596,0.0945816277338901
53,80,30.14962686336267,-0.0055277689539057415,0.0004759397178094385,0.0,0.005548220275255184,0.08897937802890357
53,81,31.144823004794873,-0.005384876238953153,0.0004373466657361033,0.0,0.005402607168291319,0.08352608982607862
53,82,32.14031735997639,-0.005253679699435625,0.00040156712676518713,0.0,0.005269004321649437,0.07820962555099727
53,83,33.13608305156178,-0.005133351440143194,0.0003682406881918218,0.0,0.00514654235506327,0.07301873042720737
53,84,34.132096331752024,-0.005023166077163202,0.00033705689462805444,0.0,0.005034461717897899,0.06794292267071088
53,85,35.12833614050059,-0.004922487336510899,0.00030774677696918107,0.0,0.004932097896113284,0.06297239827288097
53,86,36.124783736376884,-0.004830756818007893,0.00028007595339139477,0.0,0.004838869080105168,0.05809794799768908
53,87,37.12142238654117,-0.004747484548083693,0.000253838971957486,0.0,0.0047542658484752255,0.05331088463686518
53,88,38.118237105091836,-0.004672241019253166,0.00022885463943810025,0.0,0.004677842514234976,0.048602978901521696
53,89,39.11521443121589,-0.0046046504725835505,0.00020496213741495045,0.0,0.004609209851204176,0.04396640259835885
53,90,40.11234224026316,-0.0045443852260295195,0.00018201776951601648,0.0,0.004548028974289297,0.039393677956354595
53,91,41.10960958218893,-0.0044911608887691825,0.00015989221625873143,0.0,0.004494006191543368,0.03487763214629981
53,92,42.1070065428546,-0.004444732331675038,0.0001384681989958711,0.0,0.004446888681130952,0.03041135617881623
53,93,43.104524124504614,-0.0044048903083878654,0.00011763847373023363,0.0,0.004406460874605711,0.025988167482949735
53,94,44.10215414239989,-0.004371458641358938,9.730409045599284e-05,0.0,0.0043725414508191006,0.0216015755620405
53,95,45.09988913511872,-0.004344291903646767,7.737286520720019e-05,0.0,0.004344980863520715,0.01724525020023186
53,96,46.09772228646444,-0.004323273540956284,5.775802089547002e-05,0.0,0.004323659341219015,0.012912991754746965
