phi,E,r
0.0,0.0,106.06601717798213
0.0,0.0003596303355290311,105.3612832116238
0.0,0.0007206710795176373,104.66135867644753
0.0,0.001077231174067061,103.96634070698074
0.0,0.001438014805725494,103.27632836231156
0.0,0.001789875496479269,102.59142264341595
0.0,0.002148749832125319,101.91172650877817
0.0,0.0024943350301582195,101.23734488813898
0.0,0.002849685761579308,100.56838469419701
0.0,0.0031874937602478343,99.90495483208028
0.0,0.0035377659943186188,99.24716620639605
0.0,0.003866389194672599,98.59513172565875
0.0,0.004210107517692471,97.94896630388705
0.0,0.004528250130512682,97.30878685915265
0.0,0.004864036770321192,96.67471230885562
0.0,0.005170530114778604,96.04686356149273
0.0,0.005497120835570379,95.42536350467836
0.0,0.0057909359261237815,94.81033698917012
0.0,0.006107193362431874,94.2019108086455
0.0,0.006387450555627759,93.60021367496978
0.0,0.006692374770263065,93.00537618869137
0.0,0.006958350328470475,92.41753080449618
0.0,0.00725108646119891,91.83681179135085
0.0,0.007502215977746543,91.2633551870629
0.0,0.007782058934022077,90.69729874698585
0.0,0.008017937650450023,90.13878188659973
0.0,0.00828433385957535,89.58794561770016
0.0,0.00850471398766213,89.04493247793498
0.0,0.008757260334535236,88.50988645343524
0.0,0.008962045570590561,87.98295289429652
0.0,0.009200485672286289,87.46427842267951
0.0,0.00938972315649213,86.95401083331349
0.0,0.00961394121234329,86.45229898620394
0.0,0.009787811239757692,85.95929269136641
0.0,0.009997823729875368,85.47514258543241
0.0,0.010156627560724737,85.0
0.0,0.010352573102118305,84.53401682163222
0.0,0.01049671924643119,84.07734534343957
0.0,0.010678846937701417,83.6301381082203
0.0,0.010808836303018612,83.19254774317228
0.0,0.010977492898187882,82.76472678623425
0.0,0.01109390318943593,82.34682750416071
0.0,0.01124951943953007,81.93900170248598
0.0,0.01135298918810927,81.54140052758476
0.0,0.011496065676728425,81.15417426109393
0.0,0.011587278252837967,80.77747210701756
0.0,0.011718371030612596,80.4114419718985
0.0,0.011798038960572578,80.05623023850174
0.0,0.011917745254817315,79.71198153351854
0.0,0.0119865951256717,79.37883848986453
0.0,0.012095539367610354,79.05694150420949
0.0,0.012154297556783803,78.74642849044012
0.0,0.01225311793137624,78.44743462982075
0.0,0.012302497351839045,78.16009211867653
0.0,0.012391833036424785,77.88452991448301
0.0,0.01243252103987104,77.62087348130012
0.0,0.01251300025937851,77.3692445355388
0.0,0.012545647793379073,77.12976079309465
0.0,0.012617876783379842,76.90253571892151
0.0,0.012643088855148752,76.68767828015137
0.0,0.012707641790974458,76.48529270389177
0.0,0.012725969251818153,76.2954782408499
0.0,0.012783379173437685,76.11832893594026
0.0,0.012795311805342498,75.95393340703298
0.0,0.012846062544545947,75.8023746329889
0.0,0.012852023404544027,75.66372975210778
0.0,0.01289654250370441,75.53806987208503
0.0,0.012896883463110709,75.4254598925323
0.0,0.012935536063579625,75.32595834106593
0.0,0.012930534468011012,75.23961722390672
0.0,0.012963618140923864,75.16648189186454
0.0,0.012953474512939557,75.1065909225016
0.0,0.012981215005443645,75.05997601918082
0.0,0.012966051714100021,75.02666192761077
0.0,0.01298859958909876,75.0066663703967
