x,y,E_x,E_y,E_z
1,14,-0.0001431393688230172,-9.895587352344712e-06,1.0497739206174615e-07
1,15,-0.00015294098915365743,-9.545843388006207e-06,1.1031092207751034e-07
1,16,-0.00016240759978074245,-9.08780091956979e-06,1.1533121379640157e-07
1,17,-0.00017129592955089537,-8.507114844196739e-06,1.1976075997917237e-07
1,18,-0.00017960941565420467,-7.802730792768128e-06,1.238358661336176e-07
1,19,-0.0001870829010116923,-6.968977443429504e-06,1.27263777364894e-07
1,20,-0.00019372429249489933,-6.012901219132723e-06,1.303017085293491e-07
1,21,-0.0001992676772958915,-4.940363135860144e-06,1.3264733626791396e-07
1,22,-0.0002037447000776633,-3.768213039146879e-06,1.3457540785013372e-07
1,23,-0.00020691388367758765,-2.5142480352984058e-06,1.3577977725769564e-07
1,24,-0.00020885077656292866,-1.2037589252967607e-06,1.365489059081804e-07
1,25,-0.0002093610463772407,1.3657804943953216e-07,1.3657842481562684e-07
1,26,-0.0002085779019255319,1.4777643109940651e-06,1.3616620737280248e-07
1,27,-0.00020636704071364624,2.7901978924959204e-06,1.3501493619198378e-07
1,28,-0.0002029204833561876,4.047817016068837e-06,1.3342711612453922e-07
1,29,-0.00019816277331100604,5.224747713492104e-06,1.3111730435457348e-07
1,30,-0.0001923318456853909,6.303807330658201e-06,1.2838744399665432e-07
1,31,-0.00018539728465129688,7.267590049516364e-06,1.2496827380419518e-07
1,32,-0.0001776202423989416,8.11083610819173e-06,1.211556963768331e-07
1,33,-0.0001689951176064954,8.82597446317962e-06,1.1670041900543882e-07
1,34,-0.000159781128501218,9.419248615557177e-06,1.1188671798049456e-07
1,35,-0.000149978154955733,9.89121991351618e-06,1.0648857995969503e-07
1,36,-0.0001398224261472916,1.0256756918434036e-05,1.0077317290566588e-07
1,37,-0.00012930588675226848,1.0521223547783932e-05,9.454066943949293e-08
1,38,-0.00011862817154003274,1.0704381120349138e-05,8.80359694702102e-08
1,39,-0.00010776734051285167,1.0812960814142865e-05,8.108801098875032e-08
1,40,-9.688038838709059e-05,1.0868306143401975e-05,7.391478978606734e-08
1,41,-8.59319055737137e-05,1.0875909535786035e-05,6.637632253058757e-08
1,42,-7.503596650755083e-05,1.0856390677522917e-05,5.8659751857128065e-08
1,43,-6.414824142546408e-05,1.081248436157117e-05,5.0658249876956774e-08
1,44,-5.334311770522255e-05,1.0762789541250924e-05,4.252495551484612e-08
1,45,-4.257387759170822e-05,1.0706669650455827e-05,3.418802647997546e-08
1,46,-3.1880149905801496e-05,1.0660126708289407e-05,2.5764299616316437e-08
1,47,-2.121984547983961e-05,1.0619100851256661e-05,1.721845169357486e-08
1,48,-1.0603370332949108e-05,1.0596798325901306e-05,8.629568923143847e-09
1,49,-0.0,1.0585924529021543e-05,-0.0
2,0,-0.0,-1.983301073875765e-05,-0.0
2,1,-9.94998053322141e-06,-1.985975343553818e-05,1.6827667684207043e-08
2,2,-1.991963020518951e-05,-1.9919630149510965e-05,3.358043261359844e-08
2,3,-2.9946356943461185e-05,-2.0027870157674133e-05,5.02597719273351e-08
2,4,-4.002718941180865e-05,-2.0159238269481044e-05,6.67139446325281e-08
2,5,-5.021196577663965e-05,-2.032331670792989e-05,8.301914989804952e-08
2,6,-6.047020703604644e-05,-2.0489980512172635e-05,9.894776901582763e-08
2,7,-7.085814452021726e-05,-2.066250272722458e-05,1.1464809909273637e-07
2,8,-8.131272099464731e-05,-2.08058592935357e-05,1.2981920227697554e-07
2,9,-9.18897198528154e-05,-2.0916573090672887e-05,1.4467810424707427e-07
2,10,-0.00010248834241471968,-2.095516801029054e-05,1.5885481859821075e-07
2,11,-0.00011315668553397672,-2.0911775438640752e-05,1.7263116850173852e-07
2,12,-0.0001237516666719485,-2.0744034328609172e-05,1.8557412814469666e-07
2,13,-0.00013430720508544753,-2.043757726533679e-05,1.9802594989097241e-07
2,14,-0.0001446355588275006,-1.995057322067855e-05,2.0949823855873854e-07
2,15,-0.00015475276411918448,-1.926823095772524e-05,2.2038892047345762e-07
2,16,-0.00016442860303798944,-1.835494039723794e-05,2.3016337241541169e-07
2,17,-0.0001736630280497052,-1.7201815873462215e-05,2.3927002379680196e-07
2,18,-0.00018219280026265987,-1.5786971460796925e-05,2.4713833936252077e-07
2,19,-0.00019001157438226752,-1.4114876840694664e-05,2.5426156619314465e-07
2,20,-0.00019684150546887103,-1.2184776284199212e-05,2.6004436409115053e-07
2,21,-0.0002026882383261331,-1.0020407582763969e-05,2.650184525438532e-07
2,22,-0.000207285408900029,-7.646206381696144e-06,2.6857514904689663e-07
2,23,-0.00021067411607435607,-5.106076485265361e-06,2.712774855842992e-07
2,24,-0.00021262761105762427,-2.4471626996530518e-06,2.7251481413381436e-07
2,25,-0.00021324357145994046,2.7287463739676947e-07,2.7287338469591843e-07
2,26,-0.00021235618982898556,2.9940056635944633e-06,2.7175147735249757e-07
2,27,-0.00021012957014915503,5.657418569344282e-06,2.6974948933060415e-07
2,28,-0.00020646552751250202,8.204267402640196e-06,2.662847302089882e-07
2,29,-0.0002015878862783666,1.0588637670796714e-05,2.6196176634979136e-07
2,30,-0.0001954561934031108,1.2765488659709164e-05,2.562260544238155e-07
2,31,-0.00018833266445688625,1.4711603286449295e-05,2.4967563812738555e-07
2,32,-0.00018021339627342643,1.640216704480149e-05,2.4179218891895535e-07
2,33,-0.00017137088364804152,1.78391138977236e-05,2.331561316828957e-07
2,34,-0.00016181424283491356,1.901696265076239e-05,2.2329241513842314e-07
2,35,-0.00015180021369835323,1.995870235392639e-05,2.1275273992733303e-07
2,36,-0.00014133257575602568,2.0672268203464518e-05,2.0111151131262843e-07
2,37,-0.0001306339892078888,2.1194254607258874e-05,1.8888102672480651e-07
2,38,-0.00011969305123563507,2.1538546239416813e-05,1.7569059931031323e-07
2,39,-0.00010868902529368566,2.1747783152942148e-05,1.6200329653667117e-07
2,40,-9.759349103564545e-05,2.1835434939137966e-05,1.475082061442787e-07
2,41,-8.654033240823109e-05,2.1844421879539756e-05,1.3261056014383e-07
2,42,-7.548782564319412e-05,2.1783664148249625e-05,1.1706359689616741e-07
2,43,-6.452713523485732e-05,2.1692848802328284e-05,1.0120760577972637e-07
2,44,-5.360980629767054e-05,2.1574363833755855e-05,8.486388177226406e-08
2,45,-4.278922272575842e-05,2.1462967799421053e-05,6.8302328074969e-08
2,46,-3.2017626357955765e-05,2.135403211186861e-05,5.1415671320406134e-08
2,47,-2.131632652858522e-05,2.127677957285239e-05,3.439969836558493e-08
2,48,-1.0645440745090907e-05,2.121984547983961e-05,1.7221275312932733e-08
2,49,-0.0,2.1206740665898215e-05,-0.0
3,0,-0.0,-2.980828694695797e-05,-0.0
3,1,-9.997322732735323e-06,-2.9836135565224743e-05,2.5157217705863377e-08
3,2,-2.0027870227531874e-05,-2.9946356925815917e-05,5.0259772019553274e-08
3,3,-3.0104882030888237e-05,-3.0104881856409712e-05,7.513823148548436e-08
3,4,-4.0276644275826434e-05,-3.0330394388783454e-05,9.98510658237653e-08
3,5,-5.0531665811013414e-05,-3.058152638681606e-05,1.2411440300009492e-07
3,6,-6.092768438182413e-05,-3.086794680666531e-05,1.4809659290323087e-07
3,7,-7.1423439640151e-05,-3.114078491385299e-05,1.7140191672152503e-07
3,8,-8.207945065264962e-05,-3.1399617353268037e-05,1.9430407910177446e-07
3,9,-9.281910707944188e-05,-3.158809111419317e-05,2.1630059929332677e-07
3,10,-0.00010369795429284805,-3.1695273894034745e-05,2.3776504669070298e-07
3,11,-0.00011459814212367627,-3.165845566596384e-05,2.580958642231317e-07
3,12,-0.00012556203524706255,-3.14575028117618e-05,2.777602660830776e-07
3,13,-0.00013642540572291977,-3.102675558539606e-05,2.960678701667064e-07
3,14,-0.00014721042526488545,-3.034114638608167e-05,3.1357271866748926e-07
3,15,-0.00015770431052521757,-2.9338887598495038e-05,3.2950822221998076e-07
3,16,-0.000167906084399999,-2.7998064850090493e-05,3.445078531071652e-07
3,17,-0.0001775585174309668,-2.6271312068867187e-05,3.577434328009806e-07
3,18,-0.00018664226085947093,-2.4151277125330475e-05,3.699197854007937e-07
3,19,-0.0001948695650136344,-2.161768264964068e-05,3.8016324684591154e-07
3,20,-0.00020221816421425715,-1.868956516299828e-05,3.892410445648412e-07
3,21,-0.00020839506096827074,-1.5384266567018093e-05,3.962509962685294e-07
3,22,-0.00021340069127487985,-1.175409078736986e-05,4.0201267977767923e-07
3,23,-0.00021697007006514087,-7.856450192893693e-06,4.0561255859768424e-07
3,24,-0.00021915569779579235,-3.773214310881154e-06,4.0791118741681726e-07
3,25,-0.0002197523889685992,4.0799927807826444e-07,4.080003980615481e-07
3,26,-0.00021888630436113035,4.591765621779487e-06,4.0676889772342734e-07
3,27,-0.00021643017036370742,8.680860208979465e-06,4.0332963076046124e-07
3,28,-0.00021258686020445805,1.2589500886857298e-05,3.9858519619866053e-07
3,29,-0.00020730392254262464,1.623408182288333e-05,3.916840382149362e-07
3,30,-0.00020084281290813608,1.955902915213854e-05,3.8352714619167404e-07
3,31,-0.00019320425231160446,2.25103871792007e-05,3.733113028664783e-07
3,32,-0.00018467649627155715,2.507261691703645e-05,3.619195262270173e-07
3,33,-0.00017528400865780426,2.7225127901692517e-05,3.4860821779183603e-07
3,34,-0.00016530861589407256,2.8989918565245476e-05,3.3422573767437607e-07
3,35,-0.00015477283225029146,3.037288699240406e-05,3.180979620930199e-07
3,36,-0.00014392684535214295,3.1422981408898455e-05,3.0102221456929134e-07
3,37,-0.00013277569221430152,3.2160748068174534e-05,2.824024958688774e-07
3,38,-0.00012152409781673626,3.264934503455227e-05,2.6296967754800647e-07
3,39,-0.00011015478466486964,3.2912521014132485e-05,2.4221356193117587e-07
3,40,-9.882305907265473e-05,3.3016999028856545e-05,2.207847203596232e-07
3,41,-8.749225487235485e-05,3.298157492823737e-05,1.9826564564282608e-07
3,42,-7.627065946800574e-05,3.2869587850896704e-05,1.7521481710447082e-07
3,43,-6.510925472762353e-05,3.269050370709474e-05,1.5131360836732172e-07
3,44,-5.4074763274824995e-05,3.250070205034981e-05,1.2701900461966275e-07
3,45,-4.3114134210827e-05,3.22988495901706e-05,1.0211672210495642e-07
3,46,-3.2258859777033824e-05,3.213302290546261e-05,7.695539924597409e-08
3,47,-2.145985424698049e-05,3.199128646412152e-05,5.142967789410513e-08
3,48,-1.0719576329516646e-05,3.191312485448653e-05,2.5775538244173152e-08
3,49,-0.0,3.187680601920336e-05,-0.0
4,0,-0.0,-3.9827656204228295e-05,-0.0
4,1,-1.0064785624742103e-05,-3.988762366307005e-05,3.343124252335456e-08
4,2,-2.0159238542181503e-05,-4.002718944766388e-05,6.671394524010823e-08
4,3,-3.0330394560923263e-05,-4.027664420596869e-05,9.985106607881031e-08
4,4,-4.0586022447844555e-05,-4.058602204960622e-05,1.3254162669032086e-07
4,5,-5.098551636157672e-05,-4.0974356813927584e-05,1.649367635221064e-07
4,6,-6.150999694653596e-05,-4.138175434131022e-05,1.9658493611639878e-07
4,7,-7.22250641679851e-05,-4.1814268998050075e-05,2.2778022828226063e-07
4,8,-8.307962071392822e-05,-4.2201526732826584e-05,2.5792559019886764e-07
4,9,-9.4137714581478e-05,-4.2535076730871316e-05,2.874513517527315e-07
4,10,-0.00010530935071359284,-4.273420305452494e-05,3.1562341223857933e-07
4,11,-0.00011664768220394925,-4.2775856392855254e-05,3.4300054338920645e-07
4,12,-0.00012801642001151637,-4.257129792785267e-05,3.6872351313335053e-07
4,13,-0.0001394478626045834,-4.2085967283159685e-05,3.9347087694887716e-07
4,14,-0.00015075293521398789,-4.122947802297634e-05,4.1627349936512736e-07
4,15,-0.0001619349967407854,-3.99638900928388e-05,4.379203080077487e-07
4,16,-0.00017274996172385505,-3.820914730298718e-05,4.573504239773103e-07
4,17,-0.0001831703553431286,-3.593799233293413e-05,4.754529235672473e-07
4,18,-0.00019290410555616866,-3.309801904346452e-05,4.91095685473304e-07
4,19,-0.00020190253814212565,-2.969078019548089e-05,5.052566993778824e-07
4,20,-0.0002098467301486247,-2.5710272238835556e-05,5.167546779502792e-07
4,21,-0.00021669148068748193,-2.120293464338667e-05,5.266439831737952e-07
4,22,-0.00022212709074372728,-1.622121547856627e-05,5.337169429217407e-07
4,23,-0.00022614864018804907,-1.0861083006177862e-05,5.390901304783602e-07
4,24,-0.00022849905857213728,-5.229481603111381e-06,5.415520923003777e-07
4,25,-0.00022925039177391075,5.422680720587689e-07,5.422655872399946e-07
4,26,-0.00022823287731326623,6.31622426848624e-06,5.400370114066262e-07
4,27,-0.0002256145618947315,1.1956862726016581e-05,5.360573305936514e-07
4,28,-0.00022132284845498946,1.7330515223722978e-05,5.291708322010679e-07
4,29,-0.00021561189466921712,2.2332684967118685e-05,5.205768917936147e-07
4,30,-0.00020848718359601153,2.6865158890729344e-05,5.09175759447352e-07
4,31,-0.0002002542923955136,3.0877919923028225e-05,4.961539897231572e-07
4,32,-0.00019096003313853597,3.432241069860169e-05,4.804837680181802e-07
4,33,-0.00018091800856650652,3.7206994275208196e-05,4.633167813310104e-07
4,34,-0.0001701794748837075,3.9528139058275194e-05,4.4371111837472523e-07
4,35,-0.00015903002256455296,4.1340472895856e-05,4.2276152632391047e-07
4,36,-0.00014750059590523985,4.2669408239454456e-05,3.9962420966555825e-07
4,37,-0.00013582770611033314,4.359700214266556e-05,3.753157493953754e-07
4,38,-0.00012401227085996825,4.41594537888487e-05,3.4910123776683323e-07
4,39,-0.00011223480694325788,4.4448821897023684e-05,3.218995603116153e-07
4,40,-0.00010046803543625231,4.449796473165275e-05,2.9309431872143123e-07
4,41,-8.883886657710827e-05,4.439682148418874e-05,2.634896077542627e-07
4,42,-7.729988180338883e-05,4.4166664292980944e-05,2.3259619999417992e-07
4,43,-6.593111439737107e-05,4.388874499550903e-05,2.0108929022378142e-07
4,44,-5.467500320703086e-05,4.3569484350552384e-05,1.6861456548957886e-07
4,45,-4.357244487229483e-05,4.3278871297212224e-05,1.3570752563786103e-07
4,46,-3.25652225355789e-05,4.300831207571512e-05,1.0215547619037352e-07
4,47,-2.166227070469121e-05,4.281606302036957e-05,6.834683828813829e-08
4,48,-1.0812781029939061e-05,4.26796997268201e-05,3.421592759650209e-08
4,49,-0.0,4.264589332493151e-05,-0.0
5,0,-0.0,-4.9937858196442174e-05,-0.0
5,1,-1.0138508986692495e-05,-4.9995374107406246e-05,4.155459988857134e-08
5,2,-2.0323316911786657e-05,-5.021196586199708e-05,8.301915053301253e-08
5,3,-3.0581526984902165e-05,-5.0531665762072765e-05,1.241144044972697e-07
5,4,-4.0974357151858385e-05,-5.098551618943691e-05,1.6493676405968094e-07
5,5,-5.1505501640631394e-05,-5.150550088550746e-05,2.050182733534002e-07
5,6,-6.224582459352572e-05,-5.210749461307369e-05,2.446363769550042e-07
5,7,-7.317054122705266e-05,-5.271040868124526e-05,2.8313864372660983e-07
5,8,-8.435302566339162e-05,-5.331226776676093e-05,3.20976064279257e-07
5,9,-9.573329237844616e-05,-5.381782111385779e-05,3.573200849573289e-07
5,10,-0.00010737760804610538,-5.4205241516506e-05,3.927861720578931e-07
5,11,-0.00011918203642195585,-5.436552496388737e-05,4.2638230766641264e-07
5,12,-0.00013119370684851292,-5.425768321239594e-05,4.588781805145827e-07
5,13,-0.00014325460558121706,-5.376327078786757e-05,4.891352178070592e-07
5,14,-0.00015537982713527995,-5.282828052228367e-05,5.180661163264682e-07
5,15,-0.00016734839629624387,-5.13359141083622e-05,5.444065815775963e-07
5,16,-0.00017913362413455295,-4.923342345243369e-05,5.692001682502078e-07
5,17,-0.0001904493859772451,-4.64254559011808e-05,5.910810112307453e-07
5,18,-0.0002012275284056895,-4.2883459924327534e-05,6.112102694109034e-07
5,19,-0.00021112914755508133,-3.856030724209671e-05,6.281471213534246e-07
5,20,-0.00022006305582931057,-3.347850770835456e-05,6.431556520450051e-07
5,21,-0.00022767118975364106,-2.7664627162120683e-05,6.547481266942724e-07
5,22,-0.00023387945295365856,-2.1211250287937007e-05,6.642750570624596e-07
5,23,-0.00023836375799053802,-1.4228418021303688e-05,6.702301557495261e-07
5,24,-0.0002411202628258331,-6.874965896742826e-06,6.740316727562017e-07
5,25,-0.00024191509280363917,6.741805369493096e-07,6.741823832042294e-07
5,26,-0.00024085790037584726,8.22759550095874e-06,6.721471725208705e-07
5,27,-0.00023783788682160277,1.5590889067256235e-05,6.664638542005705e-07
5,28,-0.00023308661815258513,2.259216811237167e-05,6.586204493028896e-07
5,29,-0.00022660790556047723,2.9069746681861255e-05,6.472135180301836e-07
5,30,-0.00021872233714626715,3.4916631425842076e-05,6.337286412107278e-07
5,31,-0.00020950502976244047,4.0037537636676264e-05,6.168422522125766e-07
5,32,-0.00019930934853949913,4.440890074604352e-05,5.980104712752514e-07
5,33,-0.00018822847381145928,4.800568615652098e-05,5.760081398975179e-07
5,34,-0.0001765954256361789,5.087790456719904e-05,5.522343446122012e-07
5,35,-0.00016448123192080896,5.305176597087172e-05,5.255785102897749e-07
5,36,-0.00015216498656486267,5.462529786311827e-05,4.973556180024041e-07
5,37,-0.00013967703855169206,5.564907311344613e-05,4.665838631256721e-07
5,38,-0.00012723025423739303,5.624224420162753e-05,4.344686431819356e-07
5,39,-0.00011481389219539437,5.6456756437848424e-05,4.001695183801371e-07
5,40,-0.0001025768878921697,5.641293939500616e-05,3.6475942312495617e-07
5,41,-9.047708410486123e-05,5.614972856110085e-05,3.2755059649257844e-07
5,42,-7.860853362725467e-05,5.5777340030633904e-05,2.8946404144895355e-07
5,43,-6.691052879997128e-05,5.531538230345271e-05,2.4997486135347057e-07
5,44,-5.5432612091977615e-05,5.485937157542605e-05,2.0983662218744602e-07
5,45,-4.410760098498639e-05,5.4408630261622567e-05,1.6869629942199943e-07
5,46,-3.294964500796857e-05,5.4043197073066224e-05,1.2712874136188465e-07
5,47,-2.189488170982082e-05,5.374372796976135e-05,8.496037524872188e-08
5,48,-1.0929339757358068e-05,5.357539555917774e-05,4.258025808172045e-08
5,49,-0.0,5.350236807908148e-05,-0.0
6,0,-0.0,-6.0104674177613285e-05,-0.0
6,1,-1.0221768213330757e-05,-6.021094057485671e-05,4.958372088664163e-08
6,2,-2.0489981126742465e-05,-6.0470207445873544e-05,9.894777139645778e-08
6,3,-3.086794722221607e-05,-6.092768444604042e-05,1.48096594348635e-07
6,4,-4.1381755423629916e-05,-6.150999670533545e-05,1.965849390555489e-07
6,5,-5.2107495191114426e-05,-6.224582425559491e-05,2.446363779202965e-07
6,6,-6.304679519551548e-05,-6.304679392773148e-05,2.9158278742425024e-07
6,7,-7.428264614032473e-05,-6.392147006791597e-05,3.3785906836472385e-07
6,8,-8.578627956765025e-05,-6.476427788422009e-05,3.8258164635342033e-07
6,9,-9.763872686524984e-05,-6.555965911358508e-05,4.263867938521953e-07
6,10,-0.00010977193511785104,-6.618294709803463e-05,4.6818796942973105e-07
6,11,-0.00012225224051122676,-6.65919551952628e-05,5.088112554763459e-07
6,12,-0.00013495993058389936,-6.664386708711388e-05,5.469847774070588e-07
6,13,-0.0001479301839818384,-6.627208756992671e-05,5.837116344033872e-07
6,14,-0.00016097689099200903,-6.532326873800315e-05,6.175571804187849e-07
6,15,-0.0001740864980964662,-6.37176870921118e-05,6.496876568966217e-07
6,16,-0.00018699388276551888,-6.131013698398841e-05,6.785325780975585e-07
6,17,-0.00019962492158346273,-5.8031896604070665e-05,7.054062820515544e-07
6,18,-0.0002116342751171182,-5.377778062130075e-05,7.286328647851783e-07
6,19,-0.0002228927111084875,-4.8526307619101974e-05,7.496582394572737e-07
6,20,-0.0002329976173039241,-4.2252314437395285e-05,7.667338507022373e-07
6,21,-0.00024179952917839382,-3.501933176773466e-05,7.814187407881833e-07
6,22,-0.0002488941372868717,-2.691378371546323e-05,7.919255117064304e-07
6,23,-0.0002541774540805893,-1.8101892878352385e-05,7.999054827911812e-07
6,24,-0.0002573224511334552,-8.780816416212528e-06,8.035659410185079e-07
6,25,-0.0002583453656634947,8.046305220445974e-07,8.046268459346168e-07
6,26,-0.0002570651126825867,1.0393430250522635e-05,8.013222255144267e-07
6,27,-0.0002536610485489321,1.9728144949278706e-05,7.954141146049613e-07
6,28,-0.0002481163201794688,2.8560496484848524e-05,7.851929438500247e-07
6,29,-0.00024075507057702832,3.669696597343667e-05,7.724335231459965e-07
6,30,-0.00023168172238293143,4.39680346887661e-05,7.555093877480894e-07
6,31,-0.00022129651686558018,5.0290908529796244e-05,7.361766587191078e-07
6,32,-0.0002097503256658964,5.559896664958288e-05,7.12915534336429e-07
6,33,-0.00019744050258755887,5.992091717852842e-05,6.874307433244473e-07
6,34,-0.00018449856445664127,6.327538094892551e-05,6.58329714127914e-07
6,35,-0.0001712634139042382,6.577091196717223e-05,6.272330242634112e-07
6,36,-0.00015781222913774628,6.747360160857136e-05,5.928932935981603e-07
6,37,-0.0001444025513390884,6.85317344701352e-05,5.568154410668562e-07
6,38,-0.00013105164464153154,6.902260014514638e-05,5.179131164488354e-07
6,39,-0.0001179369537528495,6.910218824224702e-05,4.775465992817624e-07
6,40,-0.00010502755455206594,6.88347728221859e-05,4.348047282075763e-07
6,41,-9.243350891020478e-05,6.836517574910377e-05,3.9087779093554794e-07
6,42,-8.009318621273967e-05,6.773321959787089e-05,3.450425845459809e-07
6,43,-6.806415697140251e-05,6.706466653078608e-05,2.9829850378381415e-07
6,44,-5.627050048181886e-05,6.637241216553728e-05,2.501217502097735e-07
6,45,-4.472991293214282e-05,6.576183838122127e-05,2.0130486171293475e-07
6,46,-3.336496641538649e-05,6.522103135088069e-05,1.515333848593303e-07
6,47,-2.216275498002222e-05,6.483636827098006e-05,1.0138211333070052e-07
6,48,-1.105341792155585e-05,6.457458143664092e-05,5.075396417310546e-08
6,49,-0.0,6.450457283964764e-05,-0.0
7,0,-0.0,-7.038139462310369e-05,-0.0
7,1,-1.0298271376453087e-05,-7.048535523414871e-05,5.738598847173813e-08
7,2,-2.0662503118181448e-05,-7.085814487088239e-05,1.1464810095084205e-07
7,3,-3.1140786103539187e-05,-7.142344005896022e-05,1.7140192183294197e-07
7,4,-4.181426971047512e-05,-7.222506415833527e-05,2.2778023097392804e-07
7,5,-5.2710410423262625e-05,-7.317054065739302e-05,2.831386487540824e-07
7,6,-6.392147096809798e-05,-7.4282645562284e-05,3.3785906992258685e-07
7,7,-7.544989500574739e-05,-7.544989305338003e-05,3.910428957584278e-07
7,8,-8.739199025740177e-05,-7.666834849168603e-05,4.4331074190793584e-07
7,9,-9.971750017948229e-05,-7.780347666405858e-05,4.935212341301951e-07
7,10,-0.00011251499345764718,-7.881875516248292e-05,5.425211790169586e-07
7,11,-0.00012570883251610465,-7.95535204299357e-05,5.889438349447585e-07
7,12,-0.00013936195686508902,-7.993562668300757e-05,6.338480808134673e-07
7,13,-0.00015333485612463986,-7.978023119597724e-05,6.756651123606978e-07
7,14,-0.00016764116444906093,-7.898459463691148e-05,7.156504835909103e-07
7,15,-0.00018205524815342774,-7.735290588187205e-05,7.52062080335578e-07
7,16,-0.00019651665150927555,-7.477184693943022e-05,7.863354898220284e-07
7,17,-0.0002106956692064574,-7.106584825278012e-05,8.165886498780282e-07
7,18,-0.0002244440735543452,-6.615124944935231e-05,8.444190551006861e-07
7,19,-0.00023733083609558578,-5.992364942890261e-05,8.678414775469207e-07
7,20,-0.00024913719161576457,-5.2385325778260875e-05,8.885952520322309e-07
7,21,-0.0002593749491145792,-4.356114714506828e-05,9.046307442222906e-07
7,22,-0.0002678204265130989,-3.358917519013247e-05,9.178065531593484e-07
7,23,-0.0002740219877229097,-2.265673186788717e-05,9.260478222843788e-07
7,24,-0.0002778574323105223,-1.1042877479648249e-05,9.313068001164755e-07
7,25,-0.0002790264625444381,9.315189878178042e-07,9.31521530116641e-07
7,26,-0.0002776057713239784,1.2911912615521347e-05,9.287089263376389e-07
7,27,-0.0002735174809275774,2.4539681570374104e-05,9.208557446680095e-07
7,28,-0.00026705959706860836,3.5498146084275446e-05,9.100112221728388e-07
7,29,-0.0002583541829936436,4.5504344478398636e-05,8.942434564901923e-07
7,30,-0.00024784943315330236,5.437518513729022e-05,8.755987457775751e-07
7,31,-0.00023576986256119417,6.196893435371129e-05,8.5225554581484e-07
