x,y,E_x,E_y,E_z
84,21,0.005765308950382471,-0.003702262942584661,3.610924190034642e-05
84,22,0.005996088791201039,-0.00359421421345954,4.4937693456051364e-05
84,23,0.006196574873029971,-0.0034705103325070874,3.8875891423727216e-05
84,24,0.006414168317881802,-0.003356800472400001,4.806340919847468e-05
84,25,0.006599534638633046,-0.003228927562329384,4.1481199580563344e-05
84,26,0.00680331224227753,-0.0031104743302165783,5.0966864300894255e-05
84,27,0.006973130779436426,-0.002979456643470983,4.39190638434131e-05
84,28,0.007162566365301784,-0.0028571002918463956,5.3639593150252296e-05
84,29,0.007316524034552685,-0.002723877720604749,4.618452779686644e-05
84,30,0.007491183548395432,-0.0025983643340155224,5.607474558835118e-05
84,31,0.007629069871535145,-0.0024637744156251265,4.82736198308964e-05
84,32,0.007788598505193679,-0.00233574425307502,5.8266975851803404e-05
84,33,0.007910291464726903,-0.00220050890856803,5.018317045255016e-05
84,34,0.008054399816709829,-0.0020704901852896668,6.0212310045659745e-05
84,35,0.008159850665797205,-0.0019352076142197944,5.191061637338512e-05
84,36,0.008288300794926234,-0.0018036158946909964,6.190799817598625e-05
84,37,0.008377518672131032,-0.0016687577934081516,5.34538000127871e-05
84,38,0.00849011093683108,-0.0015359008610603686,6.335235705176578e-05
84,39,0.00856314815177571,-0.0014018148361931437,5.481077321849159e-05
84,40,0.008659709682075314,-0.0012679025728283,6.454461042572357e-05
84,41,0.008716648461511614,-0.0011348193109472215,5.597961383940753e-05
84,42,0.008797023957687417,-0.0009999777959681239,6.548473258402576e-05
84,43,0.008837965252182056,-0.0008680222681212851,5.6958263302112067e-05
84,44,0.008902010535730337,-0.000732311049206083,6.617330123266651e-05
84,45,0.008927065192656874,-0.0006015168351534012,5.774439256030217e-05
84,46,0.008974643579931468,-0.00046494819162967715,6.661136498010978e-05
84,47,0.008983925838127113,-0.00033527396148806676,5.833530273274823e-05
84,48,0.009014907037407788,-0.00019783302742323872,6.680033000641683e-05
84,49,0.009008529984124089,-6.918034550090768e-05,5.872786546068376e-05
84,50,0.009022790938732511,6.915481738388463e-05,6.674186966554307e-05
84,51,0.009000863398116815,0.00019692293231185487,5.8918506542091076e-05
84,52,0.00899829041092684,0.00033616188714635786,6.643785981881589e-05
84,53,0.008960914780335588,0.00046320189624864117,5.8903234788854064e-05
84,54,0.008941406399030932,0.0006033232590871157,6.589034167323038e-05
84,55,0.00888867720915007,0.0007297915555518897,5.867771635971464e-05
84,56,0.008852147673323818,0.0008707253614963079,6.510151283081744e-05
84,57,0.008784151020264877,0.0009967582271341868,5.823739310141518e-05
84,58,0.008730534436564574,0.00113836931802129,6.407374617653505e-05
84,59,0.008647348764339396,0.0012640625510075831,5.75776417442303e-05
84,60,0.008576604430627938,0.0014061352744318134,6.280963517210636e-05
84,61,0.008478303295530232,0.0015315239789822493,5.669396920010561e-05
84,62,0.008390422640063872,0.001673748775199671,6.131206311531245e-05
84,63,0.00827708001022004,0.0017987881441260956,5.558223775865845e-05
84,64,0.008172095441869157,0.0019407508343921437,5.958429299646184e-05
84,65,0.008043793815306358,0.0020652989894892754,5.4238912720744326e-05
84,66,0.007921789471382938,0.002206473671119369,5.7630073768785706e-05
84,67,0.007778630733315049,0.0023302776871360897,5.266132399257828e-05
84,68,0.0076397547705416985,0.0024700240573383644,5.5453758169843326e-05
84,69,0.0074818733604714235,0.002592710182590767,5.084793242831481e-05
84,70,0.00732635115339593,0.002730275884627119,5.306042671497646e-05
84,71,0.007153928847716533,0.0028513447315860405,4.8798591281346004e-05
84,72,0.006982076286513074,0.002985873003728108,5.045601215247775e-05
84,73,0.006795357750547196,0.003104700178289843,4.6514793028640256e-05
84,74,0.006607593773557914,0.0032352427505139697,4.76474185353154e-05
84,75,0.006406901990979062,0.003351085072639322,4.399989207245353e-05
84,76,0.0062037595263021855,0.003476619943997318,4.4642629142971346e-05
84,77,0.005989510248204169,0.003588627119324936,4.125929440269155e-05
84,78,0.005771644842947378,0.0037080805858317953,4.1450797777675685e-05
84,79,0.0055443592850200965,0.0038153119336257826,3.8300606203849064e-05
84,80,0.005312554842382099,0.003927584031260589,3.808231846199467e-05
84,81,0.00507286997377495,0.0040290296622486135,3.513373458793878e-05
84,82,0.004828041176132558,0.004133022041597559,3.454886926510664e-05
84,83,0.004576717072631936,0.0042276277078369395,3.1770935093773656e-05
84,84,0.004319908230303267,0.004322272861547891,3.086342686435539e-05
84,85,0.004057832099193054,0.004408967566398803,2.822680226325508e-05
84,86,0.003790212322339486,0.00449325828321016,2.70402494775418e-05
84,87,0.003518398942858547,0.0045709836410558445,2.4518201434370335e-05
84,88,0.0032412536842762116,0.004644001557015966,2.3094826943185348e-05
84,89,0.0029608421440368467,0.004711741829558566,2.066414181202056e-05
84,90,0.0026755613010120485,0.004772683985514826,1.9043797938701063e-05
84,91,0.0023878080435947475,0.004829495695474549,1.668559282586371e-05
84,92,0.002095870935468702,0.004877698087732526,1.4904835561796448e-05
84,93,0.0018021392656909063,0.004922738123026297,1.260524768765224e-05
84,94,0.0015050969179792768,0.004957695348636363,1.069650370801381e-05
84,95,0.0012068432363588587,0.004990246521415075,8.447239849959307e-06
84,96,0.0009062984996112897,0.005011626767256779,6.438087806836558e-06
84,97,0.0006050556529987846,0.005031119882043196,4.236819676271646e-06
84,98,0.0003026417624026811,0.005038774682865375,2.149404480424749e-06
84,99,-0.0,0.005044806294277866,-0.0
85,0,-0.0,-0.004733997833250114,-0.0
85,1,0.00030920093896247844,-0.004738716956243211,2.13457670256113e-06
85,2,0.0006168338291101753,-0.004721181257961003,3.5286229621714696e-06
85,3,0.0009259342442048723,-0.004713105339108342,6.392375252435058e-06
85,4,0.0012303400572154996,-0.004682905044489448,7.039703980121076e-06
85,5,0.001537684460023503,-0.004662226712038579,1.0616242300698353e-05
85,6,0.0018372362883015327,-0.004619684417771438,1.0515948346596568e-05
85,7,0.0021412042584688998,-0.004586759755972036,1.4783996795778714e-05
85,8,0.0024343291435337117,-0.00453236057854935,1.3940547427388622e-05
85,9,0.0027333559946595143,-0.0044876965565058095,1.8874105152309056e-05
85,10,0.0030185553383133314,-0.0044220751340889874,1.7297401025170855e-05
85,11,0.003311150841373626,-0.004366312578648817,2.286591579699765e-05
85,12,0.003587018780781659,-0.004290235656274292,2.0571315845385046e-05
85,13,0.0038717833918541188,-0.004224128414905489,2.6739870361509877e-05
85,14,0.004137022591834166,-0.004138473656631784,2.3748173573347187e-05
85,15,0.004412660722362044,-0.004062864741133307,3.0477686350054156e-05
85,16,0.004666095129337258,-0.003968596546750303,2.681506325781513e-05
85,17,0.00493142510554858,-0.0038843921633529913,3.4062507141871534e-05
85,18,0.005172009314523614,-0.0037825353710891838,2.9760374084586427e-05
85,19,0.005425969794278597,-0.0036906778229997897,3.7479016356804784e-05
85,20,0.005652794799455289,-0.0035822902505844856,3.257384615906744e-05
85,21,0.0058944475460247225,-0.003483730742767234,4.071351486373276e-05
85,22,0.006106742774003651,-0.0033698755559191385,3.524657853731794e-05
85,23,0.006335271823567308,-0.0032655479377240657,4.375395999835219e-05
85,24,0.006532403482539723,-0.003147266837370745,3.777099538674472e-05
85,25,0.006747110882357396,-0.0030380632863265117,4.65899678260967e-05
85,26,0.006928576798697329,-0.00291635147384791,4.014077275691502e-05
85,27,0.007128875233030893,-0.0028031010538130882,4.921278048986011e-05
85,28,0.007294296485753332,-0.0026788848674464127,4.2350729937842835e-05
85,29,0.00747969924359905,-0.002562335786476251,5.161520177951462e-05
85,30,0.007628809044114573,-0.0024364538010824624,4.439669071868574e-05
85,31,0.007798917912384226,-0.0023172600483433586,5.379150500940677e-05
85,32,0.007931548306817075,-0.002190448293442976,4.627532098905318e-05
85,33,0.008086040087940262,-0.0020691611493904513,5.573731806829407e-05
85,34,0.008202107173417149,-0.0019420429248697066,4.7983950005103804e-05
85,35,0.008340719616380075,-0.0018191076146156782,5.7449491085576065e-05
85,36,0.008440208047594489,-0.0016921881696755209,4.952038324437802e-05
85,37,0.008562726029983606,-0.001567945669541812,5.8925952531707626e-05
85,38,0.008645673629299487,-0.001441611763586606,5.088271507647235e-05
85,39,0.008751916414727265,-0.001316305486610797,6.016555973054061e-05
85,40,0.008818399667002388,-0.0011908295861007279,5.206914947550323e-05
85,41,0.00890820996779823,-0.0010646163871937814,6.116794971358641e-05
85,42,0.008958331063414038,-0.0009401649987728078,5.307783669238064e-05
85,43,0.009031566452944409,-0.0008131296915579594,6.193339609805726e-05
85,44,0.009065442338119387,-0.0006897751302632621,5.390673320837536e-05
